address_full,number,street,city,state,zip,longitude,latitude,statefp,countyfp,tractce,blkgrpce
"492 PIKE RD MARSHFIELD, VT 05658 ",492,PIKE RD,MARSHFIELD,VT,05658,-72.38804,44.348264,50,023,954000,2
"16 SNOW AVE BARRE CITY, VT 05641 ",16,SNOW AVE,BARRE CITY,VT,05641,-72.490289,44.200399,50,023,955100,2
"210 WOODCOCK RD PLAINFIELD, VT 05667 ",210,WOODCOCK RD,PLAINFIELD,VT,05667,-72.383447,44.248464,50,023,954000,3
"54 SWIFT RD BARRE TOWN, VT 05641 ",54,SWIFT RD,BARRE TOWN,VT,05641,-72.480733,44.229914,50,023,955300,2
"4242 MAIN ST WAITSFIELD, VT 05673 ",4242,MAIN ST,WAITSFIELD,VT,05673,-72.82303,44.192082,50,023,955700,2
"160 QUINLAN DR BARRE CITY, VT 05641 ",160,QUINLAN DR,BARRE CITY,VT,05641,-72.499757,44.205522,50,023,955100,3
"3 W SKYLARK TER BARRE TOWN, VT 05641 ",3,W   SKYLARK TER,BARRE TOWN,VT,05641,-72.484857,44.193735,50,023,955300,2
"145 JERUSALEM RD MARSHFIELD, VT 05667 ",145,JERUSALEM RD,MARSHFIELD,VT,05667,-72.377501,44.296805,50,023,954000,2
"1200 BAILEY RD NORTHFIELD, VT 05663 ",1200,BAILEY RD,NORTHFIELD,VT,05663,-72.637037,44.10149,50,023,955502,1
"469 CAMP ST BARRE TOWN, VT 05641 ",469,CAMP ST,BARRE TOWN,VT,05641,-72.475518,44.21338,50,023,955300,2
"50 CODLING RD EAST MONTPELIER, VT 05651 ",50,CODLING RD,EAST MONTPELIER,VT,05651,-72.502847,44.257009,50,023,955000,2
"163 SUNNY LN WOODBURY, VT 05681 ",163,SUNNY LN,WOODBURY,VT,05681,-72.422078,44.455676,50,023,954100,1
"13 EASTERN AVE BARRE CITY, VT 05641 ",13,EASTERN AVE,BARRE CITY,VT,05641,-72.497826,44.19884,50,023,955100,4
"0 PAINE MOUNTAIN DR NORTHFIELD, VT 05663 ",0,PAINE MOUNTAIN DR,NORTHFIELD,VT,05663,-72.655927,44.138801,50,023,955502,1
"629 HERRICKS CV WOODBURY, VT 05681 ",629,HERRICKS CV,WOODBURY,VT,05681,-72.420831,44.402254,50,023,954100,1
"71 BROOKLYN ST BARRE CITY, VT 05641 ",71,BROOKLYN ST,BARRE CITY,VT,05641,-72.502103,44.193105,50,023,955200,3
"13 HOLDEN RD BARRE TOWN, VT 05641 ",13,HOLDEN RD,BARRE TOWN,VT,05641,-72.510737,44.162074,50,023,955400,3
"133 FRENCH RD MIDDLESEX, VT 05602 ",133,FRENCH RD,MIDDLESEX,VT,05602,-72.598982,44.340742,50,023,954200,2
"453 MARSHALL RD DUXBURY, VT 05676 ",453,MARSHALL RD,DUXBURY,VT,05676,-72.835064,44.34266,50,023,954400,3
"40 CEDAR CLF BARRE TOWN, VT 05641 ",40,CEDAR CLF,BARRE TOWN,VT,05641,-72.547136,44.162595,50,023,955400,3
"2548 US ROUTE 2 EAST MONTPELIER, VT 05651 ",2548,US ROUTE 2,EAST MONTPELIER,VT,05651,-72.491595,44.266378,50,023,955000,2
"11 CLOVERDALE LN DUXBURY, VT 05676 ",11,CLOVERDALE LN,DUXBURY,VT,05676,-72.748021,44.325316,50,023,954400,3
"82 HIGH MEADOW LN MIDDLESEX, VT 05602 ",82,HIGH MEADOW LN,MIDDLESEX,VT,05602,-72.591135,44.305474,50,023,954200,2
"19 FIRST ST BERLIN, VT 05602 ",19,FIRST ST,BERLIN,VT,05602,-72.593166,44.244363,50,023,954500,1
"1348 DUCHARME RD CABOT, VT 05658 ",1348,DUCHARME RD,CABOT,VT,05658,-72.357134,44.387647,50,023,954000,1
"75 WATER ST NORTHFIELD, VT 05663 ",75,WATER ST,NORTHFIELD,VT,05663,-72.657386,44.150335,50,023,955501,1
"5 AVERILL ST BARRE CITY, VT 05641 ",5,AVERILL ST,BARRE CITY,VT,05641,-72.499285,44.198264,50,023,955100,4
"77 GOLD HILL RD WARREN, VT 05674 ",77,GOLD HILL RD,WARREN,VT,05674,-72.853758,44.141078,50,023,955600,2
"90 MERCHANT ST BARRE CITY, VT 05641 ",90,MERCHANT ST,BARRE CITY,VT,05641,-72.50123,44.203958,50,023,955100,3
"134 LOWER SUMMIT RD WARREN, VT 05674 ",134,LOWER SUMMIT RD,WARREN,VT,05674,-72.890413,44.144971,50,023,955600,2
"106 WOODS RD S WARREN, VT 05674 ",106,WOODS RD S,WARREN,VT,05674,-72.827691,44.113297,50,023,955600,1
"256 HENRYS WAY FAYSTON, VT 05673 ",256,HENRYS WAY,FAYSTON,VT,05673,-72.882869,44.19632,50,023,955800,2
"1223 PAINE TPKE N BERLIN, VT 05602 ",1223,PAINE TPKE N,BERLIN,VT,05602,-72.566068,44.225878,50,023,954500,2
"1327 US ROUTE 2 MORETOWN, VT 05676 ",1327,US ROUTE 2,MORETOWN,VT,05676,-72.726216,44.31635,50,023,954400,2
"7 COOLEY ST BARRE CITY, VT 05641 ",7,COOLEY ST,BARRE CITY,VT,05641,-72.496377,44.181161,50,023,955200,2
"51 CREAMERY ST MARSHFIELD, VT 05658 ",51,CREAMERY ST,MARSHFIELD,VT,05658,-72.354877,44.352091,50,023,954000,2
"39 STATE ST BARRE CITY, VT 05641 ",39,STATE ST,BARRE CITY,VT,05641,-72.509076,44.19322,50,023,955200,4
"27 DAGMONT AVE BARRE CITY, VT 05641 ",27,DAGMONT AVE,BARRE CITY,VT,05641,-72.513645,44.197934,50,023,955200,5
"20 HUBBARD PARK DR MONTPELIER, VT 05602 ",20,HUBBARD PARK DR,MONTPELIER,VT,05602,-72.583297,44.270512,50,023,954600,1
"2 MCLEOD HILL RD BARRE TOWN, VT 05654 ",2,MCLEOD HILL RD,BARRE TOWN,VT,05654,-72.488185,44.150621,50,023,955400,2
"66 VT ROUTE 12 N NORTHFIELD, VT 05663 ",66,VT ROUTE 12   N,NORTHFIELD,VT,05663,-72.65484,44.165862,50,023,955502,1
"546 S VILLAGE BLVD WARREN, VT 05674 ",546,S   VILLAGE BLVD,WARREN,VT,05674,-72.890234,44.129056,50,023,955600,2
"46 SHERIDAN ST BARRE CITY, VT 05641 ",46,SHERIDAN ST,BARRE CITY,VT,05641,-72.500413,44.203547,50,023,955100,3
"219 SCHOOL ST MARSHFIELD, VT 05658 ",219,SCHOOL ST,MARSHFIELD,VT,05658,-72.354095,44.348088,50,023,954000,2
"155 DEMERITT PL WATERBURY, VT 05676 ",155,DEMERITT PL,WATERBURY,VT,05676,-72.745275,44.330056,50,023,954300,4
"117 MAD RIVER GRN WAITSFIELD, VT 05673 ",117,MAD RIVER GRN,WAITSFIELD,VT,05673,-72.839085,44.183786,50,023,955700,2
"14 SPRING ST MONTPELIER, VT 05602 ",14,SPRING ST,MONTPELIER,VT,05602,-72.573375,44.264358,50,023,954600,2
"1962 GERMAN FLATS RD FAYSTON, VT 05673 ",1962,GERMAN FLATS RD,FAYSTON,VT,05673,-72.88574,44.163632,50,023,955800,2
"148 HOFFMAN RD FAYSTON, VT 05660 ",148,HOFFMAN RD,FAYSTON,VT,05660,-72.854857,44.245281,50,023,955800,1
"1226 WALBRIDGE RD CABOT, VT 05647 ",1226,WALBRIDGE RD,CABOT,VT,05647,-72.29094,44.448274,50,023,954000,1
"65 INDEPENDENCE GRN MONTPELIER, VT 05602 ",65,INDEPENDENCE GRN,MONTPELIER,VT,05602,-72.581659,44.245871,50,023,954900,1
"52 PROSPECT ST MONTPELIER, VT 05602 ",52,PROSPECT ST,MONTPELIER,VT,05602,-72.575651,44.255141,50,023,954900,1
"2165 VT ROUTE 14 S EAST MONTPELIER, VT 05651 ",2165,VT ROUTE 14  S,EAST MONTPELIER,VT,05651,-72.488277,44.264623,50,023,955000,2
"922 US ROUTE 2 MIDDLESEX, VT 05602 ",922,US ROUTE 2,MIDDLESEX,VT,05602,-72.679386,44.29324,50,023,954200,2
"188 SPRING FLING RD WARREN, VT 05674 ",188,SPRING FLING RD,WARREN,VT,05674,-72.890406,44.132634,50,023,955600,2
"160 PARTRIDGE RD BARRE TOWN, VT 05641 ",160,PARTRIDGE RD,BARRE TOWN,VT,05641,-72.442809,44.165922,50,023,955300,1
"74 N BEAR SWAMP RD MIDDLESEX, VT 05602 ",74,N   BEAR SWAMP RD,MIDDLESEX,VT,05602,-72.617593,44.359105,50,023,954200,2
"1283 NORTH RD WAITSFIELD, VT 05673 ",1283,NORTH RD,WAITSFIELD,VT,05673,-72.791635,44.206941,50,023,955700,1
"93 STOWE ST WATERBURY, VT 05676 ",93,STOWE ST,WATERBURY,VT,05676,-72.747264,44.341887,50,023,954300,1
"5 LONGMEADOW DR MONTPELIER, VT 05602 ",5,LONGMEADOW DR,MONTPELIER,VT,05602,-72.579534,44.246861,50,023,954900,1
"1385 COITS POND RD CABOT, VT 05647 ",1385,COITS POND RD,CABOT,VT,05647,-72.331855,44.434128,50,023,954000,1
"751 VT ROUTE 12 MIDDLESEX, VT 05602 ",751,VT ROUTE 12,MIDDLESEX,VT,05602,-72.579588,44.306777,50,023,954200,2
"3636 ROUTE 215 N CABOT, VT 05647 ",3636,ROUTE 215   N,CABOT,VT,05647,-72.30531,44.408899,50,023,954000,1
"5 EAST ST WATERBURY, VT 05676 ",5,EAST ST,WATERBURY,VT,05676,-72.746885,44.340953,50,023,954300,1
"53 WINCH VW NORTHFIELD, VT 05663 ",53,WINCH VW,NORTHFIELD,VT,05663,-72.657586,44.131001,50,023,955502,1
"0 HALLSTROM RD NORTHFIELD, VT 05663 ",0,HALLSTROM RD,NORTHFIELD,VT,05663,-72.727568,44.168274,50,023,955501,2
"134 CEDAR DR BERLIN, VT 05641 ",134,CEDAR DR,BERLIN,VT,05641,-72.551708,44.23451,50,023,954500,2
"62 UPPER PARADE GROUND NORTHFIELD, VT 05663 ",62,UPPER PARADE GROUND,NORTHFIELD,VT,05663,-72.660694,44.13798,50,023,955502,3
"204 LITTLEJOHN RD BARRE TOWN, VT 05641 ",204,LITTLEJOHN RD,BARRE TOWN,VT,05641,-72.45914,44.149832,50,023,955400,2
"78 MERCHANT ST BARRE CITY, VT 05641 ",78,MERCHANT ST,BARRE CITY,VT,05641,-72.501469,44.203529,50,023,955100,3
"35 PLEASANTVIEW ST MONTPELIER, VT 05602 ",35,PLEASANTVIEW ST,MONTPELIER,VT,05602,-72.566324,44.246401,50,023,954900,2
"125 GEORGES WAY WATERBURY, VT 05677 ",125,GEORGES WAY,WATERBURY,VT,05677,-72.696908,44.360516,50,023,954300,1
"1882 PAINE TPKE S BERLIN, VT 05602 ",1882,PAINE TPKE S,BERLIN,VT,05602,-72.582753,44.188179,50,023,954500,1
"174 SUNSET RD BARRE TOWN, VT 05641 ",174,SUNSET RD,BARRE TOWN,VT,05641,-72.457838,44.216848,50,023,955300,2
"378 LIGHTENING RIDGE RD CALAIS, VT 05667 ",378,LIGHTENING RIDGE RD,CALAIS,VT,05667,-72.452009,44.320878,50,023,954100,2
"35 BAILEY AVE MONTPELIER, VT 05602 ",35,BAILEY AVE,MONTPELIER,VT,05602,-72.582792,44.266211,50,023,954600,2
"8 CARNES RD BARRE TOWN, VT 05649 ",8,CARNES RD,BARRE TOWN,VT,05649,-72.449238,44.158516,50,023,955400,1
"299 MILLER RD BARRE TOWN, VT 05641 ",299,MILLER RD,BARRE TOWN,VT,05641,-72.539766,44.166971,50,023,955400,3
"434 SHOVELHEAD RD CABOT, VT 05647 ",434,SHOVELHEAD RD,CABOT,VT,05647,-72.308165,44.435674,50,023,954000,1
"203 RIVER ST MONTPELIER, VT 05602 ",203,RIVER ST,MONTPELIER,VT,05602,-72.555877,44.249686,50,023,954900,2
"59 MILL ST CALAIS, VT 05650 ",59,MILL ST,CALAIS,VT,05650,-72.429109,44.367422,50,023,954100,2
"258 MIDDLE RD BARRE TOWN, VT 05654 ",258,MIDDLE RD,BARRE TOWN,VT,05654,-72.497613,44.157567,50,023,955400,3
"259 DALTONS RD DUXBURY, VT 05676 ",259,DALTONS RD,DUXBURY,VT,05676,-72.765231,44.307237,50,023,954400,3
"2301 US ROUTE 2 CABOT, VT 05647 ",2301,US ROUTE 2,CABOT,VT,05647,-72.256992,44.38031,50,023,954000,1
"606 WEST HILL RD MIDDLESEX, VT 05602 ",606,WEST HILL RD,MIDDLESEX,VT,05602,-72.609353,44.364461,50,023,954200,2
"106 MERCHANT ST BARRE CITY, VT 05641 ",106,MERCHANT ST,BARRE CITY,VT,05641,-72.500978,44.204446,50,023,955100,3
"1121 COX BROOK RD NORTHFIELD, VT 05663 ",1121,COX BROOK RD,NORTHFIELD,VT,05663,-72.669429,44.179538,50,023,955501,1
"483 KNEELAND FLTS WATERBURY, VT 05676 ",483,KNEELAND FLTS,WATERBURY,VT,05676,-72.713482,44.359901,50,023,954300,1
"251 BROOK RD WARREN, VT 05674 ",251,BROOK RD,WARREN,VT,05674,-72.851342,44.113653,50,023,955600,1
"4662 VT ROUTE 14 CALAIS, VT 05650 ",4662,VT ROUTE 14,CALAIS,VT,05650,-72.427865,44.366537,50,023,954100,2
"123 BERLIN ST BARRE CITY, VT 05641 ",123,BERLIN ST,BARRE CITY,VT,05641,-72.516046,44.200456,50,023,955200,6
"146 ROXBURY RD ROXBURY, VT 05669 ",146,ROXBURY RD,ROXBURY,VT,05669,-72.726425,44.112068,50,023,955502,2
"23 DRUMLEYS SOUTH RD WARREN, VT 05674 ",23,DRUMLEYS SOUTH RD,WARREN,VT,05674,-72.881404,44.149156,50,023,955600,2
"1241 WHEELER RD CALAIS, VT 05648 ",1241,WHEELER RD,CALAIS,VT,05648,-72.529755,44.338461,50,023,954100,3
"9 FIRST AVE MONTPELIER, VT 05602 ",9,FIRST AVE,MONTPELIER,VT,05602,-72.570838,44.257236,50,023,954800,2
"16 LIBERTY ST BARRE CITY, VT 05641 ",16,LIBERTY ST,BARRE CITY,VT,05641,-72.495835,44.19343,50,023,955200,1
"40 HOBART LN FAYSTON, VT 05673 ",40,HOBART LN,FAYSTON,VT,05673,-72.85239,44.188773,50,023,955800,2
"79 ROLSTON RD WAITSFIELD, VT 05673 ",79,ROLSTON RD,WAITSFIELD,VT,05673,-72.834829,44.154714,50,023,955700,1
"30 TERRACE ST MONTPELIER, VT 05602 ",30,TERRACE ST,MONTPELIER,VT,05602,-72.586761,44.26572,50,023,954600,2
"230 BECKLEY HILL RD BARRE TOWN, VT 05641 ",230,BECKLEY HILL RD,BARRE TOWN,VT,05641,-72.50942,44.215829,50,023,955300,3
"731 VT ROUTE 100 WARREN, VT 05674 ",731,VT ROUTE 100,WARREN,VT,05674,-72.845459,44.1377,50,023,955600,1
"200 BERLIN ST MONTPELIER, VT 05602 ",200,BERLIN ST,MONTPELIER,VT,05602,-72.567852,44.247741,50,023,954900,2
"1315 VT ROUTE 14 WOODBURY, VT 05681 ",1315,VT ROUTE 14,WOODBURY,VT,05681,-72.420317,44.409811,50,023,954100,1
"23 STATE ST MONTPELIER, VT 05602 ",23,STATE ST,MONTPELIER,VT,05602,-72.576132,44.260426,50,023,954600,2
"1818 GERMAN FLATS RD FAYSTON, VT 05673 ",1818,GERMAN FLATS RD,FAYSTON,VT,05673,-72.888092,44.166828,50,023,955800,2
"366 NICHOLS DAM RD WOODBURY, VT 05843 ",366,NICHOLS DAM RD,WOODBURY,VT,05843,-72.343232,44.462518,50,023,954100,1
"4519 CENTER RD EAST MONTPELIER, VT 05602 ",4519,CENTER RD,EAST MONTPELIER,VT,05602,-72.505981,44.321339,50,023,955000,1
"19 THREE MILE BRIDGE RD BERLIN, VT 05602 ",19,THREE MILE BRIDGE RD,BERLIN,VT,05602,-72.63002,44.26574,50,023,954500,1
"70 HERSEY RD BERLIN, VT 05602 ",70,HERSEY RD,BERLIN,VT,05602,-72.554662,44.234402,50,023,954500,2
"2491 W HILL RD WARREN, VT 05674 ",2491,W   HILL RD,WARREN,VT,05674,-72.887124,44.109714,50,023,955600,2
"156 SNOW CREEK RD WARREN, VT 05674 ",156,SNOW CREEK RD,WARREN,VT,05674,-72.894409,44.134828,50,023,955600,2
"28 JOSLIN HILL RD WAITSFIELD, VT 05673 ",28,JOSLIN HILL RD,WAITSFIELD,VT,05673,-72.818366,44.18569,50,023,955700,1
"6 CREST ST BARRE TOWN, VT 05654 ",6,CREST ST,BARRE TOWN,VT,05654,-72.49104,44.150595,50,023,955400,2
"690 VT ROUTE 12 MIDDLESEX, VT 05602 ",690,VT ROUTE 12,MIDDLESEX,VT,05602,-72.581067,44.31124,50,023,954200,2
"47 SNOW RD WARREN, VT 05674 ",47,SNOW RD,WARREN,VT,05674,-72.859365,44.105686,50,023,955600,1
"954 BUTTERNUT HILL RD WAITSFIELD, VT 05673 ",954,BUTTERNUT HILL RD,WAITSFIELD,VT,05673,-72.840476,44.161729,50,023,955700,2
"58 MCGIBBONS RD MORETOWN, VT 05663 ",58,MCGIBBONS RD,MORETOWN,VT,05663,-72.683053,44.194436,50,023,954400,1
"150 MAIN ST MONTPELIER, VT 05602 ",150,MAIN ST,MONTPELIER,VT,05602,-72.572757,44.26257,50,023,954600,2
"224 DAILEY RD CALAIS, VT 05648 ",224,DAILEY RD,CALAIS,VT,05648,-72.441323,44.405252,50,023,954100,3
"10 ELM ST MONTPELIER, VT 05602 ",10,ELM ST,MONTPELIER,VT,05602,-72.57705,44.261209,50,023,954600,2
"134 BARRE ST MONTPELIER, VT 05602 ",134,BARRE ST,MONTPELIER,VT,05602,-72.572295,44.25564,50,023,954800,2
"1500 TOWNE HILL RD EAST MONTPELIER, VT 05651 ",1500,TOWNE HILL RD,EAST MONTPELIER,VT,05651,-72.531577,44.253042,50,023,955000,2
"117 RIDGE RD FAYSTON, VT 05673 ",117,RIDGE RD,FAYSTON,VT,05673,-72.918744,44.205473,50,023,955800,2
"775 BAYNE COMOLLI RD CALAIS, VT 05650 ",775,BAYNE COMOLLI RD,CALAIS,VT,05650,-72.45746,44.40529,50,023,954100,3
"28 SCHOOL ST BERLIN, VT 05663 ",28,SCHOOL ST,BERLIN,VT,05663,-72.632404,44.198635,50,023,954500,1
"270 GROUT RD DUXBURY, VT 05676 ",270,GROUT RD,DUXBURY,VT,05676,-72.768246,44.31316,50,023,954400,3
"77 WOODLAND DR BARRE CITY, VT 05641 ",77,WOODLAND DR,BARRE CITY,VT,05641,-72.483987,44.197622,50,023,955100,2
"132 PEARL ST NORTHFIELD, VT 05663 ",132,PEARL ST,NORTHFIELD,VT,05663,-72.658623,44.151792,50,023,955501,1
"15 SKYLARK TER BARRE TOWN, VT 05641 ",15,SKYLARK TER,BARRE TOWN,VT,05641,-72.481836,44.195398,50,023,955300,2
"1315 BRICKETTS CROSSING RD CABOT, VT 05647 ",1315,BRICKETTS CROSSING RD,CABOT,VT,05647,-72.249823,44.432447,50,023,954000,1
"365 WARREN MOUNTAIN RD ROXBURY, VT 05669 ",365,WARREN MOUNTAIN RD,ROXBURY,VT,05669,-72.7398,44.095166,50,023,955502,2
"935 DEVILS WASHBOWL MORETOWN, VT 05660 ",935,DEVILS WASHBOWL,MORETOWN,VT,05660,-72.715166,44.208668,50,023,954400,1
"260 TISHMAN RD WARREN, VT 05674 ",260,TISHMAN RD,WARREN,VT,05674,-72.859386,44.142958,50,023,955600,2
"8 FOSTER ST BARRE CITY, VT 05641 ",8,FOSTER ST,BARRE CITY,VT,05641,-72.509364,44.197808,50,023,955200,4
"156 DICKERSON RD MORETOWN, VT 05602 ",156,DICKERSON RD,MORETOWN,VT,05602,-72.753603,44.255956,50,023,954400,1
"2654 VT ROUTE 232 MARSHFIELD, VT 05658 ",2654,VT ROUTE 232,MARSHFIELD,VT,05658,-72.289697,44.339307,50,023,954000,2
"362 WATER ST NORTHFIELD, VT 05663 ",362,WATER ST,NORTHFIELD,VT,05663,-72.661771,44.14847,50,023,955501,2
"178 LITTLE RIVER RD WATERBURY, VT 05676 ",178,LITTLE RIVER RD,WATERBURY,VT,05676,-72.778237,44.354792,50,023,954300,2
"86 NELSON ST BARRE CITY, VT 05641 ",86,NELSON ST,BARRE CITY,VT,05641,-72.488941,44.193601,50,023,955100,2
"55 WESTWOOD PKWY BARRE CITY, VT 05641 ",55,WESTWOOD PKWY,BARRE CITY,VT,05641,-72.518051,44.193125,50,023,955200,4
"14 MONSIGNOR CROSBY AVE MONTPELIER, VT 05602 ",14,MONSIGNOR CROSBY AVE,MONTPELIER,VT,05602,-72.574269,44.258209,50,023,954800,2
"779 AIRPORT RD FAYSTON, VT 05660 ",779,AIRPORT RD,FAYSTON,VT,05660,-72.803191,44.228675,50,023,955800,1
"3277 BROOKFIELD RD BERLIN, VT 05663 ",3277,BROOKFIELD RD,BERLIN,VT,05663,-72.58458,44.206885,50,023,954500,1
"1733 US ROUTE 2 EAST MONTPELIER, VT 05651 ",1733,US ROUTE 2,EAST MONTPELIER,VT,05651,-72.504666,44.259182,50,023,955000,2
"8 SCAMPINI SQ BARRE CITY, VT 05641 ",8,SCAMPINI SQ,BARRE CITY,VT,05641,-72.513665,44.20577,50,023,955200,6
"128 HIGHLAND AVE BERLIN, VT 05641 ",128,HIGHLAND AVE,BERLIN,VT,05641,-72.533886,44.216904,50,023,954500,2
"53 PINE HILL RD BARRE TOWN, VT 05641 ",53,PINE HILL RD,BARRE TOWN,VT,05641,-72.495698,44.222116,50,023,955300,3
"26 HEMLOCK RD WOODBURY, VT 05650 ",26,HEMLOCK RD,WOODBURY,VT,05650,-72.4149,44.397069,50,023,954100,1
"10 LINDBERGH AVE BARRE CITY, VT 05641 ",10,LINDBERGH AVE,BARRE CITY,VT,05641,-72.502633,44.206334,50,023,955100,3
"2738 NORTH ST EAST MONTPELIER, VT 05602 ",2738,NORTH ST,EAST MONTPELIER,VT,05602,-72.546294,44.298735,50,023,955000,1
"986 VALLEY LAKE RD WOODBURY, VT 05681 ",986,VALLEY LAKE RD,WOODBURY,VT,05681,-72.430386,44.44399,50,023,954100,1
"43 CIRCLE ST BARRE CITY, VT 05641 ",43,CIRCLE ST,BARRE CITY,VT,05641,-72.492318,44.186876,50,023,955200,2
"35 ROBINHOOD CIR MONTPELIER, VT 05602 ",35,ROBINHOOD CIR,MONTPELIER,VT,05602,-72.557933,44.237982,50,023,954900,2
"318 LOON LAKE RD WOODBURY, VT 05681 ",318,LOON LAKE RD,WOODBURY,VT,05681,-72.346444,44.446947,50,023,954100,1
"2293 N FAYSTON RD FAYSTON, VT 05660 ",2293,N  FAYSTON RD,FAYSTON,VT,05660,-72.825642,44.23925,50,023,955800,1
"17 HIGH ST WATERBURY, VT 05676 ",17,HIGH ST,WATERBURY,VT,05676,-72.753043,44.33823,50,023,954300,4
"279 PINE BROOK RD WAITSFIELD, VT 05673 ",279,PINE BROOK RD,WAITSFIELD,VT,05673,-72.798928,44.200233,50,023,955700,1
"3542 N FAYSTON RD FAYSTON, VT 05660 ",3542,N   FAYSTON RD,FAYSTON,VT,05660,-72.850573,44.242189,50,023,955800,1
"168 S MAIN ST BARRE CITY, VT 05641 ",168,S   MAIN ST,BARRE CITY,VT,05641,-72.498372,44.186644,50,023,955200,2
"267 RICHARDSON RD BARRE TOWN, VT 05641 ",267,RICHARDSON RD,BARRE TOWN,VT,05641,-72.518127,44.226659,50,023,955300,3
"269 E BEAR SWAMP RD MIDDLESEX, VT 05602 ",269,E   BEAR SWAMP RD,MIDDLESEX,VT,05602,-72.629945,44.35658,50,023,954200,2
"13 VINE ST BARRE CITY, VT 05641 ",13,VINE ST,BARRE CITY,VT,05641,-72.514057,44.205642,50,023,955200,6
"170 SCHOOL ST PLAINFIELD, VT 05667 ",170,SCHOOL ST,PLAINFIELD,VT,05667,-72.422573,44.27927,50,023,954000,3
"646 E BARRE RD BARRE TOWN, VT 05641 ",646,E  BARRE RD,BARRE TOWN,VT,05641,-72.469049,44.178083,50,023,955300,1
"211 W COBBLE HILL RD BARRE TOWN, VT 05641 ",211,W   COBBLE HILL RD,BARRE TOWN,VT,05641,-72.466398,44.185765,50,023,955300,1
"51 JALBERT RD BARRE TOWN, VT 05641 ",51,JALBERT RD,BARRE TOWN,VT,05641,-72.446946,44.189573,50,023,955300,1
"77 JALBERT RD BARRE TOWN, VT 05641 ",77,JALBERT RD,BARRE TOWN,VT,05641,-72.44841,44.193458,50,023,955300,1
"23 WORCESTER VIEW DR WATERBURY, VT 05677 ",23,WORCESTER VIEW DR,WATERBURY,VT,05677,-72.694257,44.374246,50,023,954300,1
"86 CLOUGH LN CABOT, VT 05647 ",86,CLOUGH LN,CABOT,VT,05647,-72.314801,44.401332,50,023,954000,1
"7 PELOQUIN RD BARRE TOWN, VT 05654 ",7,PELOQUIN RD,BARRE TOWN,VT,05654,-72.503765,44.157117,50,023,955400,3
"1066 MIDDLE RD PLAINFIELD, VT 05667 ",1066,MIDDLE RD,PLAINFIELD,VT,05667,-72.430139,44.254583,50,023,954000,3
"1289 HAGGETT RD CALAIS, VT 05640 ",1289,HAGGETT RD,CALAIS,VT,05640,-72.503079,44.329543,50,023,954100,3
"190 CARRIE LN WATERBURY, VT 05676 ",190,CARRIE LN,WATERBURY,VT,05676,-72.742044,44.341625,50,023,954300,1
"3334 ELM ST MONTPELIER, VT 05602 ",3334,ELM ST,MONTPELIER,VT,05602,-72.57976,44.303539,50,023,954600,1
"1 NATIONAL LIFE DR MONTPELIER, VT 05602 ",1,NATIONAL LIFE DR,MONTPELIER,VT,05602,-72.584298,44.256349,50,023,954900,1
"237 COLLAR HILL RD CALAIS, VT 05682 ",237,COLLAR HILL RD,CALAIS,VT,05682,-72.510661,44.37984,50,023,954100,3
"43 ELMWOOD AVE BARRE CITY, VT 05641 ",43,ELMWOOD AVE,BARRE CITY,VT,05641,-72.506215,44.207323,50,023,955100,1
"375 MURRAY HILL DR MONTPELIER, VT 05602 ",375,MURRAY HILL DR,MONTPELIER,VT,05602,-72.55923,44.269438,50,023,954700,2
"2747 AIRPORT RD WARREN, VT 05674 ",2747,AIRPORT RD,WARREN,VT,05674,-72.830218,44.115052,50,023,955600,1
"368 SMITH HILL RD NORTHFIELD, VT 05663 ",368,SMITH HILL RD,NORTHFIELD,VT,05663,-72.681367,44.123525,50,023,955501,2
"174 ELM ST MONTPELIER, VT 05602 ",174,ELM ST,MONTPELIER,VT,05602,-72.572207,44.26424,50,023,954600,1
"445 CUTLER CORNER RD BARRE TOWN, VT 05641 ",445,CUTLER CORNER RD,BARRE TOWN,VT,05641,-72.438057,44.199875,50,023,955300,1
"11 HIGHLAND AVE BARRE CITY, VT 05641 ",11,HIGHLAND AVE,BARRE CITY,VT,05641,-72.496072,44.195161,50,023,955100,2
"249 AIRPORT RD BARRE TOWN, VT 05641 ",249,AIRPORT RD,BARRE TOWN,VT,05641,-72.544724,44.190902,50,023,955400,3
"112 HORSESHOE RD FAYSTON, VT 05673 ",112,HORSESHOE RD,FAYSTON,VT,05673,-72.885274,44.159883,50,023,955800,2
"57 DURKEE DR CALAIS, VT 05650 ",57,DURKEE DR,CALAIS,VT,05650,-72.425692,44.350448,50,023,954100,2
"31 PLATINUM PLN BARRE TOWN, VT 05641 ",31,PLATINUM PLN,BARRE TOWN,VT,05641,-72.502461,44.171483,50,023,955400,2
"16 FIELDSTONE LN BARRE TOWN, VT 05641 ",16,FIELDSTONE LN,BARRE TOWN,VT,05641,-72.477441,44.204099,50,023,955300,2
"2150 MAIN ST WAITSFIELD, VT 05673 ",2150,MAIN ST,WAITSFIELD,VT,05673,-72.794005,44.213315,50,023,955700,2
"105 PROSPECT ST MONTPELIER, VT 05602 ",105,PROSPECT ST,MONTPELIER,VT,05602,-72.573884,44.252809,50,023,954900,1
"135 PARTRIDGE FARM RD BERLIN, VT 05641 ",135,PARTRIDGE FARM RD,BERLIN,VT,05641,-72.550981,44.232896,50,023,954500,2
