address_full,number,street,city,state,zip,longitude,latitude,statefp,countyfp,tractce,blkgrpce
"35 COVE RD NEWPORT CITY, VT 05855 ",35,COVE RD,NEWPORT CITY,VT,05855,-72.204062,44.953575,50,019,951500,2
"1474 E MAIN ST NEWPORT CITY, VT 05855 ",1474,E  MAIN ST,NEWPORT CITY,VT,05855,-72.175576,44.946478,50,019,951400,1
"280 CREEK RD ALBANY, VT 05820 ",280,CREEK RD,ALBANY,VT,05820,-72.295549,44.764268,50,019,951700,3
"255 LOST NATION RD CRAFTSBURY, VT 05827 ",255,LOST NATION RD,CRAFTSBURY,VT,05827,-72.367435,44.678067,50,019,951700,4
"1373 MAY FARM RD BARTON, VT 05822 ",1373,MAY FARM RD,BARTON,VT,05822,-72.191034,44.774728,50,019,951800,2
"4320 S BARTON RD BARTON, VT 05822 ",4320,S   BARTON RD,BARTON,VT,05822,-72.099247,44.700785,50,019,951800,3
"262 POND LN BROWNINGTON, VT 05860 ",262,POND LN,BROWNINGTON,VT,05860,-72.106639,44.83013,50,019,951900,2
"511 WRIGHT RD NEWPORT TOWN, VT 05857 ",511,WRIGHT RD,NEWPORT TOWN,VT,05857,-72.346537,44.882116,50,019,951600,2
"2182 DEXTER MOUNTAIN RD GLOVER, VT 05839 ",2182,DEXTER MOUNTAIN RD,GLOVER,VT,05839,-72.159233,44.703594,50,019,952000,1
"97 LAKE RD NEWPORT CITY, VT 05855 ",97,LAKE RD,NEWPORT CITY,VT,05855,-72.217294,44.933778,50,019,951500,1
"233 FOREST HAVEN RD WESTFIELD, VT 05874 ",233,FOREST HAVEN RD,WESTFIELD,VT,05874,-72.413864,44.91979,50,019,951600,5
"180 SOUTHER RD LOWELL, VT 05847 ",180,SOUTHER RD,LOWELL,VT,05847,-72.465521,44.764048,50,019,951700,1
"966 LAKE SHORE RD GREENSBORO, VT 05841 ",966,LAKE SHORE RD,GREENSBORO,VT,05841,-72.315263,44.578104,50,019,952000,2
"297 PAGEANT PARK RD BARTON, VT 05822 ",297,PAGEANT PARK RD,BARTON,VT,05822,-72.161873,44.7511,50,019,951800,1
"4 SHATTUCK HILL RD DERBY, VT 05855 ",4,SHATTUCK HILL RD,DERBY,VT,05855,-72.166931,44.952449,50,019,951300,1
"3112 N DERBY RD DERBY, VT 05855 ",3112,N   DERBY RD,DERBY,VT,05855,-72.163954,45.002786,50,019,951300,1
"1230 CRAFTSBURY RD GREENSBORO, VT 05841 ",1230,CRAFTSBURY RD,GREENSBORO,VT,05841,-72.30137,44.595449,50,019,952000,2
"3 SHATTUCK HILL RD DERBY, VT 05855 ",3,SHATTUCK HILL RD,DERBY,VT,05855,-72.168602,44.953037,50,019,951300,1
"1592 PAGEANT PARK RD BARTON, VT 05822 ",1592,PAGEANT PARK RD,BARTON,VT,05822,-72.153632,44.738511,50,019,951800,1
"261 COVENTRY ST NEWPORT CITY, VT 05855 ",261,COVENTRY ST,NEWPORT CITY,VT,05855,-72.207895,44.932914,50,019,951500,1
"142 FULLER RD WESTFIELD, VT 05874 ",142,FULLER RD,WESTFIELD,VT,05874,-72.418366,44.868486,50,019,951600,5
"3785 VT ROUTE 101 TROY, VT 05859 ",3785,VT ROUTE 101,TROY,VT,05859,-72.405278,44.91127,50,019,951600,4
"1044 STILL HL GLOVER, VT 05839 ",1044,STILL HL,GLOVER,VT,05839,-72.204906,44.698107,50,019,952000,1
"354 INDIAN POINT ST NEWPORT CITY, VT 05855 ",354,INDIAN POINT ST,NEWPORT CITY,VT,05855,-72.199681,44.947591,50,019,951400,1
"54 MUNICIPAL LN BARTON, VT 05822 ",54,MUNICIPAL LN,BARTON,VT,05822,-72.189099,44.750646,50,019,951800,3
"1093 JORDAN RD MORGAN, VT 05872 ",1093,JORDAN RD,MORGAN,VT,05872,-71.972408,44.869031,50,019,951100,1
"288 GAGE RD NEWPORT TOWN, VT 05857 ",288,GAGE RD,NEWPORT TOWN,VT,05857,-72.261965,44.956491,50,019,951600,1
"521 SEYMOUR E MORGAN, VT 05853 ",521,SEYMOUR   E,MORGAN,VT,05853,-71.968452,44.88005,50,019,951100,1
"204 BELLE VISTA RD TROY, VT 05859 ",204,BELLE VISTA RD,TROY,VT,05859,-72.416574,44.960149,50,019,951600,4
"584 BEAR MOUNTAIN RD MORGAN, VT 05853 ",584,BEAR MOUNTAIN RD,MORGAN,VT,05853,-71.928666,44.868276,50,019,951100,1
"14 MACKS DR DERBY, VT 05829 ",14,MACKS DR,DERBY,VT,05829,-72.110443,44.925733,50,019,951200,3
"96 SCHOOL ST NEWPORT TOWN, VT 05857 ",96,SCHOOL ST,NEWPORT TOWN,VT,05857,-72.304337,44.950148,50,019,951600,1
"2 WATER ST ORLEANS, VT 05860 ",2,WATER ST,ORLEANS,VT,05860,-72.202387,44.810584,50,019,951800,2
"319 BEAULIEU RD LOWELL, VT 05847 ",319,BEAULIEU RD,LOWELL,VT,05847,-72.421984,44.785247,50,019,951700,1
"95 LAKE PARK RD DERBY, VT 05855 ",95,LAKE PARK RD,DERBY,VT,05855,-72.189931,44.995406,50,019,951300,1
"2081 ALDERBROOK RD COVENTRY, VT 05855 ",2081,ALDERBROOK RD,COVENTRY,VT,05855,-72.257592,44.904794,50,019,951900,1
"48 SOUTH ST ORLEANS, VT 05860 ",48,SOUTH ST,ORLEANS,VT,05860,-72.203241,44.806269,50,019,951800,2
"1092 CITY FARM RD NEWPORT TOWN, VT 05855 ",1092,CITY FARM RD,NEWPORT TOWN,VT,05855,-72.246713,44.937543,50,019,951600,1
"426 BARTON RD ALBANY, VT 05820 ",426,BARTON RD,ALBANY,VT,05820,-72.307702,44.729291,50,019,951700,3
"210 TWIN BRIDGES RD CHARLESTON, VT 05872 ",210,TWIN BRIDGES RD,CHARLESTON,VT,05872,-71.992197,44.835392,50,019,951100,2
"360 HUNT AVE GREENSBORO, VT 05841 ",360,HUNT AVE,GREENSBORO,VT,05841,-72.241677,44.620882,50,019,952000,2
"1888 TRUCOTT RD HOLLAND, VT 05830 ",1888,TRUCOTT RD,HOLLAND,VT,05830,-71.964521,44.963035,50,019,951100,1
"725 VT ROUTE 100 NEWPORT TOWN, VT 05857 ",725,VT ROUTE 100,NEWPORT TOWN,VT,05857,-72.288858,44.920129,50,019,951600,2
"7113 VT ROUTE 105 CHARLESTON, VT 05833 ",7113,VT ROUTE 105,CHARLESTON,VT,05833,-71.989187,44.838306,50,019,951100,2
"345 VANCE HILL RD NEWPORT TOWN, VT 05857 ",345,VANCE HILL RD,NEWPORT TOWN,VT,05857,-72.300725,44.953665,50,019,951600,1
"3795 MINES RD LOWELL, VT 05847 ",3795,MINES RD,LOWELL,VT,05847,-72.51382,44.778683,50,019,951700,1
"47 QUEENS RD JAY, VT 05859 ",47,QUEENS RD,JAY,VT,05859,-72.50372,44.930586,50,019,951600,5
"140 MEADOW LANE CIR TROY, VT 05859 ",140,MEADOW LANE CIR,TROY,VT,05859,-72.402063,44.910055,50,019,951600,4
"1486 CROSS RD JAY, VT 05859 ",1486,CROSS RD,JAY,VT,05859,-72.437669,44.94787,50,019,951600,5
"298 MAIN ST BARTON, VT 05822 ",298,MAIN ST,BARTON,VT,05822,-72.177675,44.749655,50,019,951800,1
"214 BLUFF RD NEWPORT CITY, VT 05855 ",214,BLUFF RD,NEWPORT CITY,VT,05855,-72.200875,44.949773,50,019,951500,2
"71 MOON RD HOLLAND, VT 05830 ",71,MOON RD,HOLLAND,VT,05830,-72.052816,44.998031,50,019,951100,1
"281 SUNSET TER DERBY, VT 05830 ",281,SUNSET TER,DERBY,VT,05830,-72.095448,45.003595,50,019,951200,1
"17 CHARBO UNKNOWN 2 DERBY, VT 05829 ",17,CHARBO UNKNOWN 2,DERBY,VT,05829,-72.094014,44.921024,50,019,951200,3
"2284 LONG POND RD WESTMORE, VT 05860 ",2284,LONG POND RD,WESTMORE,VT,05860,-72.016642,44.754681,50,019,951900,2
"1608 CRAFTSBURY RD GREENSBORO, VT 05841 ",1608,CRAFTSBURY RD,GREENSBORO,VT,05841,-72.305536,44.600282,50,019,952000,2
"576 OLD 5A RD WESTMORE, VT 05860 ",576,OLD 5A RD,WESTMORE,VT,05860,-72.053911,44.75275,50,019,951900,2
"3118 VALLEY RD HOLLAND, VT 05830 ",3118,VALLEY RD,HOLLAND,VT,05830,-72.003442,44.967306,50,019,951100,1
"225 FOUR WHEEL DRIVE RD MORGAN, VT 05853 ",225,FOUR WHEEL DRIVE RD,MORGAN,VT,05853,-71.9194,44.851116,50,019,951100,1
"31 BLAKE ST NEWPORT CITY, VT 05855 ",31,BLAKE ST,NEWPORT CITY,VT,05855,-72.199227,44.94758,50,019,951400,1
"64 PARK AVE IRASBURG, VT 05845 ",64,PARK AVE,IRASBURG,VT,05845,-72.278574,44.801888,50,019,951700,2
"1048 PARKER RD BROWNINGTON, VT 05860 ",1048,PARKER RD,BROWNINGTON,VT,05860,-72.167289,44.874295,50,019,951900,2
"127 PEACEFUL RIDGE DR WESTFIELD, VT 05874 ",127,PEACEFUL RIDGE DR,WESTFIELD,VT,05874,-72.429929,44.863775,50,019,951600,5
"900 VT ROUTE 58 W IRASBURG, VT 05845 ",900,VT ROUTE 58   W,IRASBURG,VT,05845,-72.312935,44.815308,50,019,951700,2
"63 BARRE BLVD GREENSBORO, VT 05841 ",63,BARRE BLVD,GREENSBORO,VT,05841,-72.314572,44.579449,50,019,952000,2
"360 STATESIDE RD JAY, VT 05859 ",360,STATESIDE RD,JAY,VT,05859,-72.50469,44.929328,50,019,951600,5
"179 MAIN ST DERBY CTR DERBY, VT 05829 ",179,MAIN ST DERBY CTR,DERBY,VT,05829,-72.131185,44.952071,50,019,951200,2
"5657 VT ROUTE 5A WESTMORE, VT 05860 ",5657,VT ROUTE 5A,WESTMORE,VT,05860,-72.029931,44.717176,50,019,951900,2
"120 VT ROUTE 58 E LOWELL, VT 05847 ",120,VT ROUTE 58   E,LOWELL,VT,05847,-72.446127,44.798519,50,019,951700,1
"2404 US ROUTE 5 DERBY, VT 05829 ",2404,US ROUTE 5,DERBY,VT,05829,-72.126367,44.963979,50,019,951300,1
"400 GLOVER RD DERBY, VT 05855 ",400,GLOVER RD,DERBY,VT,05855,-72.124053,44.909848,50,019,951200,3
"437 STONE SHORE RD GLOVER, VT 05839 ",437,STONE SHORE RD,GLOVER,VT,05839,-72.221679,44.669139,50,019,952000,1
"282 UNION ST NEWPORT CITY, VT 05855 ",282,UNION ST,NEWPORT CITY,VT,05855,-72.20112,44.945951,50,019,951400,1
"571 AMOS RD JAY, VT 05859 ",571,AMOS RD,JAY,VT,05859,-72.485304,44.970121,50,019,951600,5
"19 C ST DERBY, VT 05829 ",19,C ST,DERBY,VT,05829,-72.121981,44.961803,50,019,951200,2
"203 N PLEASANT ST TROY, VT 05859 ",203,N   PLEASANT ST,TROY,VT,05859,-72.403894,44.994699,50,019,951600,3
"81 OVERLOOK DR NEWPORT TOWN, VT 05857 ",81,OVERLOOK DR,NEWPORT TOWN,VT,05857,-72.260171,44.961751,50,019,951600,1
"2491 VT ROUTE 100 WESTFIELD, VT 05874 ",2491,VT ROUTE 100,WESTFIELD,VT,05874,-72.432489,44.870122,50,019,951600,5
"362 FISK RD BARTON, VT 05822 ",362,FISK RD,BARTON,VT,05822,-72.127061,44.785894,50,019,951800,1
"1601 N CRAFTSBURY RD CRAFTSBURY, VT 05826 ",1601,N   CRAFTSBURY RD,CRAFTSBURY,VT,05826,-72.382971,44.656689,50,019,951700,4
"341 HIGH ST BARTON, VT 05822 ",341,HIGH ST,BARTON,VT,05822,-72.176744,44.752622,50,019,951800,1
"30 WILLIAMS RD MORGAN, VT 05853 ",30,WILLIAMS RD,MORGAN,VT,05853,-71.977482,44.90914,50,019,951100,1
"199 DASHNER CIR DERBY, VT 05830 ",199,DASHNER CIR,DERBY,VT,05830,-72.110599,45.000795,50,019,951200,1
"324 SAINT LAURENT ST NEWPORT CITY, VT 05855 ",324,SAINT LAURENT ST,NEWPORT CITY,VT,05855,-72.193715,44.958476,50,019,951400,1
"495 W GLOVER RD IRASBURG, VT 05845 ",495,W  GLOVER RD,IRASBURG,VT,05845,-72.272965,44.782369,50,019,951700,2
"6768 VT ROUTE 5A WESTMORE, VT 05871 ",6768,VT ROUTE 5A,WESTMORE,VT,05871,-72.013757,44.706751,50,019,951900,2
"135 MAY POND RD BARTON, VT 05822 ",135,MAY POND RD,BARTON,VT,05822,-72.151848,44.755108,50,019,951800,1
"1843 SHADOW LAKE RD GLOVER, VT 05839 ",1843,SHADOW LAKE RD,GLOVER,VT,05839,-72.229627,44.664954,50,019,952000,1
"354 SETTLERS WAY DERBY, VT 05829 ",354,SETTLERS WAY,DERBY,VT,05829,-72.064848,44.953924,50,019,951200,2
"1851 N JAY RD JAY, VT 05859 ",1851,N  JAY RD,JAY,VT,05859,-72.44693,44.99615,50,019,951600,5
"136 JORDAN RD CHARLESTON, VT 05872 ",136,JORDAN RD,CHARLESTON,VT,05872,-71.979981,44.860334,50,019,951100,2
"239 STONE SHORE RD GLOVER, VT 05839 ",239,STONE SHORE RD,GLOVER,VT,05839,-72.218409,44.667732,50,019,952000,1
"64 HIGHLAND AVE TROY, VT 05859 ",64,HIGHLAND AVE,TROY,VT,05859,-72.408071,44.993936,50,019,951600,3
"243 FARRANT ST NEWPORT CITY, VT 05855 ",243,FARRANT ST,NEWPORT CITY,VT,05855,-72.220395,44.940065,50,019,951500,2
"464 BLACK RIVER RD CRAFTSBURY, VT 05826 ",464,BLACK RIVER RD,CRAFTSBURY,VT,05826,-72.382887,44.636774,50,019,951700,4
"4492 VT ROUTE 100 TROY, VT 05868 ",4492,VT ROUTE 100,TROY,VT,05868,-72.362281,44.914704,50,019,951600,4
"1658 TOWN FARM RD CHARLESTON, VT 05872 ",1658,TOWN FARM RD,CHARLESTON,VT,05872,-72.034937,44.818968,50,019,951100,2
"602 CREEK RD ALBANY, VT 05845 ",602,CREEK RD,ALBANY,VT,05845,-72.297967,44.759962,50,019,951700,3
"70 ACCESS LN GLOVER, VT 05875 ",70,ACCESS LN,GLOVER,VT,05875,-72.232911,44.726312,50,019,952000,1
"141 GERALDINE AVE TROY, VT 05859 ",141,GERALDINE AVE,TROY,VT,05859,-72.390865,44.997125,50,019,951600,3
"44 BOAT DOCK RD CRAFTSBURY, VT 05827 ",44,BOAT DOCK RD,CRAFTSBURY,VT,05827,-72.37609,44.666462,50,019,951700,4
"144 CROSS RD NEWPORT TOWN, VT 05857 ",144,CROSS RD,NEWPORT TOWN,VT,05857,-72.308921,44.949551,50,019,951600,1
"8 SHATTUCK HILL RD DERBY, VT 05855 ",8,SHATTUCK HILL RD,DERBY,VT,05855,-72.167692,44.954422,50,019,951300,1
"1834 CHENEY RD LOWELL, VT 05847 ",1834,CHENEY RD,LOWELL,VT,05847,-72.48846,44.779562,50,019,951700,1
"1029 EVANSVILLE RD BROWNINGTON, VT 05860 ",1029,EVANSVILLE RD,BROWNINGTON,VT,05860,-72.125497,44.80173,50,019,951900,2
"47 CROSS RD NEWPORT TOWN, VT 05857 ",47,CROSS RD,NEWPORT TOWN,VT,05857,-72.307298,44.950221,50,019,951600,1
"756 MORSE RD JAY, VT 05859 ",756,MORSE RD,JAY,VT,05859,-72.461925,44.964866,50,019,951600,5
"98 JOHNS RIVER DR DERBY, VT 05855 ",98,JOHNS RIVER DR,DERBY,VT,05855,-72.181832,44.993586,50,019,951300,1
"3873 RIVER RD TROY, VT 05859 ",3873,RIVER RD,TROY,VT,05859,-72.394792,44.940477,50,019,951600,4
"533 BURTON HILL RD BARTON, VT 05822 ",533,BURTON HILL RD,BARTON,VT,05822,-72.20231,44.750986,50,019,951800,3
"880 KING FARM RD CRAFTSBURY, VT 05827 ",880,KING FARM RD,CRAFTSBURY,VT,05827,-72.371973,44.65398,50,019,951700,4
"1294 JOHNSON RD N ALBANY, VT 05845 ",1294,JOHNSON RD N,ALBANY,VT,05845,-72.269738,44.75425,50,019,951700,3
"272 PAGE POND RD ALBANY, VT 05827 ",272,PAGE POND RD,ALBANY,VT,05827,-72.363321,44.71357,50,019,951700,3
"242 WILLIAMS RD MORGAN, VT 05853 ",242,WILLIAMS RD,MORGAN,VT,05853,-71.975084,44.906249,50,019,951100,1
"46 DECKER DR GREENSBORO, VT 05842 ",46,DECKER DR,GREENSBORO,VT,05842,-72.268762,44.545843,50,019,952000,2
"1833 VT ROUTE 5A WESTMORE, VT 05860 ",1833,VT ROUTE 5A,WESTMORE,VT,05860,-72.052807,44.768773,50,019,951900,2
"526 NORTH SHORE RD HOLLAND, VT 05830 ",526,NORTH SHORE RD,HOLLAND,VT,05830,-71.933352,44.98876,50,019,951100,1
"136 ACCESS LN GLOVER, VT 05875 ",136,ACCESS LN,GLOVER,VT,05875,-72.231101,44.726303,50,019,952000,1
"486 ANDERSONVILLE RD GLOVER, VT 05875 ",486,ANDERSONVILLE RD,GLOVER,VT,05875,-72.288796,44.699957,50,019,952000,1
"53 WIDGEON DR NEWPORT CITY, VT 05855 ",53,WIDGEON DR,NEWPORT CITY,VT,05855,-72.197567,44.961092,50,019,951500,2
"170 CLERMONT TER NEWPORT CITY, VT 05855 ",170,CLERMONT TER,NEWPORT CITY,VT,05855,-72.213642,44.931952,50,019,951500,1
"51 LAKEVIEW RD WESTMORE, VT 05822 ",51,LAKEVIEW RD,WESTMORE,VT,05822,-72.097482,44.757962,50,019,951900,2
"1329 NELSON HILL RD DERBY, VT 05829 ",1329,NELSON HILL RD,DERBY,VT,05829,-72.108888,44.968076,50,019,951200,2
"1322 PERKINS LN WESTMORE, VT 05860 ",1322,PERKINS LN,WESTMORE,VT,05860,-72.048919,44.795535,50,019,951900,2
"172 SIAS AVE NEWPORT CITY, VT 05855 ",172,SIAS AVE,NEWPORT CITY,VT,05855,-72.192701,44.945599,50,019,951400,1
"803 ALDERBROOK RD COVENTRY, VT 05855 ",803,ALDERBROOK RD,COVENTRY,VT,05855,-72.241386,44.92,50,019,951900,1
"274 DASHNER CIR DERBY, VT 05830 ",274,DASHNER CIR,DERBY,VT,05830,-72.109818,45.001633,50,019,951200,1
"618 PAGEANT PARK RD BARTON, VT 05822 ",618,PAGEANT PARK RD,BARTON,VT,05822,-72.157365,44.742657,50,019,951800,1
"3723 LAKE RD NEWPORT TOWN, VT 05857 ",3723,LAKE RD,NEWPORT TOWN,VT,05857,-72.247502,44.97013,50,019,951600,1
"3544 VT ROUTE 101 TROY, VT 05859 ",3544,VT ROUTE 101,TROY,VT,05859,-72.408126,44.913917,50,019,951600,4
"6264 LAKE RD NEWPORT TOWN, VT 05857 ",6264,LAKE RD,NEWPORT TOWN,VT,05857,-72.257778,45.004088,50,019,951600,1
"2560 US ROUTE 5 DERBY, VT 05829 ",2560,US ROUTE 5,DERBY,VT,05829,-72.126641,44.96185,50,019,951300,1
"104 GREEN LN CHARLESTON, VT 05872 ",104,GREEN LN,CHARLESTON,VT,05872,-72.089031,44.861789,50,019,951100,2
"6 GREEN PL NEWPORT CITY, VT 05855 ",6,GREEN PL,NEWPORT CITY,VT,05855,-72.210015,44.933134,50,019,951500,1
"113 CRAFTSBURY RD GREENSBORO, VT 05841 ",113,CRAFTSBURY RD,GREENSBORO,VT,05841,-72.296835,44.579893,50,019,952000,2
"3112 BARTON RD ALBANY, VT 05820 ",3112,BARTON RD,ALBANY,VT,05820,-72.264175,44.743172,50,019,951700,3
"696 OLD 5A RD WESTMORE, VT 05860 ",696,OLD 5A RD,WESTMORE,VT,05860,-72.053455,44.750863,50,019,951900,2
"235 HIGHLAND AVE NEWPORT CITY, VT 05855 ",235,HIGHLAND AVE,NEWPORT CITY,VT,05855,-72.221537,44.932309,50,019,951500,1
"508 HIGH ST BARTON, VT 05822 ",508,HIGH ST,BARTON,VT,05822,-72.173894,44.754226,50,019,951800,1
"127 HUSSEY LN GREENSBORO, VT 05841 ",127,HUSSEY LN,GREENSBORO,VT,05841,-72.298755,44.575609,50,019,952000,2
"127 N WINNIMERE LN GREENSBORO, VT 05841 ",127,N   WINNIMERE LN,GREENSBORO,VT,05841,-72.299487,44.584931,50,019,952000,2
"1170 COVENTRY ST NEWPORT CITY, VT 05855 ",1170,COVENTRY ST,NEWPORT CITY,VT,05855,-72.22306,44.92649,50,019,951500,1
"83 N END EXT DERBY, VT 05829 ",83,N   END EXT,DERBY,VT,05829,-72.108908,44.940652,50,019,951200,3
"247 STONE SHORE RD GLOVER, VT 05839 ",247,STONE SHORE RD,GLOVER,VT,05839,-72.218736,44.667896,50,019,952000,1
"109 PRAY LN BROWNINGTON, VT 05860 ",109,PRAY LN,BROWNINGTON,VT,05860,-72.079352,44.813877,50,019,951900,2
"234 GLOVER RD BARTON, VT 05822 ",234,GLOVER RD,BARTON,VT,05822,-72.181275,44.745016,50,019,951800,3
"1265 PAGE RD LOWELL, VT 05847 ",1265,PAGE RD,LOWELL,VT,05847,-72.484036,44.75616,50,019,951700,1
"22 SPRUCE DR DERBY, VT 05829 ",22,SPRUCE DR,DERBY,VT,05829,-72.110864,44.922685,50,019,951200,3
"1506 HARTWELL POND RD ALBANY, VT 05820 ",1506,HARTWELL POND RD,ALBANY,VT,05820,-72.291793,44.706525,50,019,951700,3
"132 ELM ST NEWPORT CITY, VT 05855 ",132,ELM ST,NEWPORT CITY,VT,05855,-72.195933,44.946079,50,019,951400,1
"1313 MEAD HILL RD HOLLAND, VT 05829 ",1313,MEAD HILL RD,HOLLAND,VT,05829,-72.001944,44.943398,50,019,951100,1
"1698 HINMAN SETTLER RD BROWNINGTON, VT 05860 ",1698,HINMAN SETTLER RD,BROWNINGTON,VT,05860,-72.165582,44.838781,50,019,951900,2
"316 COBURN HILL RD CRAFTSBURY, VT 05826 ",316,COBURN HILL RD,CRAFTSBURY,VT,05826,-72.410298,44.658098,50,019,951700,4
"151 WESTMORE RD CHARLESTON, VT 05846 ",151,WESTMORE RD,CHARLESTON,VT,05846,-71.974525,44.813873,50,019,951100,2
"386 E MAIN ST TROY, VT 05859 ",386,E   MAIN ST,TROY,VT,05859,-72.393081,44.993875,50,019,951600,3
"526 HIGHLAND AVE TROY, VT 05859 ",526,HIGHLAND AVE,TROY,VT,05859,-72.409677,44.987321,50,019,951600,3
"4072 DARLING HILL RD DERBY, VT 05855 ",4072,DARLING HILL RD,DERBY,VT,05855,-72.183604,44.958225,50,019,951300,1
"4 COVENTRY HEIGHTS EXT COVENTRY, VT 05825 ",4,COVENTRY HEIGHTS EXT,COVENTRY,VT,05825,-72.267122,44.860084,50,019,951900,1
"936 N JAY RD TROY, VT 05859 ",936,N   JAY RD,TROY,VT,05859,-72.425538,44.99901,50,019,951600,3
"492 SETTLERS WAY DERBY, VT 05829 ",492,SETTLERS WAY,DERBY,VT,05829,-72.064217,44.955132,50,019,951200,2
"1511 TOWN FARM RD CHARLESTON, VT 05872 ",1511,TOWN FARM RD,CHARLESTON,VT,05872,-72.033043,44.819152,50,019,951100,2
"227 KITTREDGE RD BARTON, VT 05860 ",227,KITTREDGE RD,BARTON,VT,05860,-72.132603,44.790317,50,019,951800,1
"54 BIRCH PT S MORGAN, VT 05872 ",54,BIRCH PT S,MORGAN,VT,05872,-71.971226,44.871544,50,019,951100,1
"176 CHAMBERLIN RD BARTON, VT 05822 ",176,CHAMBERLIN RD,BARTON,VT,05822,-72.162548,44.77519,50,019,951800,1
"1759 BURTON HILL RD BARTON, VT 05822 ",1759,BURTON HILL RD,BARTON,VT,05822,-72.223392,44.761598,50,019,951800,3
"4124 VT ROUTE 105 NEWPORT TOWN, VT 05857 ",4124,VT ROUTE 105,NEWPORT TOWN,VT,05857,-72.30626,44.950597,50,019,951600,1
"96 LAKEVIEW DR DERBY, VT 05855 ",96,LAKEVIEW DR,DERBY,VT,05855,-72.182276,44.984343,50,019,951300,1
"640 SHADOW LAKE RD GLOVER, VT 05839 ",640,SHADOW LAKE RD,GLOVER,VT,05839,-72.209243,44.666032,50,019,952000,1
"1026 PINE HILL RD DERBY, VT 05855 ",1026,PINE HILL RD,DERBY,VT,05855,-72.192588,44.920359,50,019,951300,1
"561 BERGERON RD TROY, VT 05859 ",561,BERGERON RD,TROY,VT,05859,-72.382275,44.95344,50,019,951600,3
"3048 VT ROUTE 14 N ALBANY, VT 05820 ",3048,VT ROUTE 14   N,ALBANY,VT,05820,-72.366613,44.751347,50,019,951700,3
"719 BALANCE ROCK RD WESTFIELD, VT 05874 ",719,BALANCE ROCK RD,WESTFIELD,VT,05874,-72.450886,44.865948,50,019,951600,5
"18 WHITE BIRCH LN DERBY, VT 05855 ",18,WHITE BIRCH LN,DERBY,VT,05855,-72.181676,44.973596,50,019,951300,1
"1938 E CRAFTSBURY RD CRAFTSBURY, VT 05826 ",1938,E   CRAFTSBURY RD,CRAFTSBURY,VT,05826,-72.339225,44.64006,50,019,951700,4
"191 WESTSIDE LN WESTMORE, VT 05822 ",191,WESTSIDE LN,WESTMORE,VT,05822,-72.083809,44.771791,50,019,951900,2
"38 BELLWATER AVE BARTON, VT 05822 ",38,BELLWATER AVE,BARTON,VT,05822,-72.173972,44.747252,50,019,951800,1
"2167 GLEN RD NEWPORT CITY, VT 05855 ",2167,GLEN RD,NEWPORT CITY,VT,05855,-72.198402,44.909185,50,019,951400,2
"61 EASTERN AVE NEWPORT CITY, VT 05855 ",61,EASTERN AVE,NEWPORT CITY,VT,05855,-72.20804,44.933445,50,019,951500,1
"296 MAIN ST DERBY CTR DERBY, VT 05829 ",296,MAIN ST DERBY CTR,DERBY,VT,05829,-72.132676,44.950472,50,019,951300,1
"585 CREEK RD ALBANY, VT 05845 ",585,CREEK RD,ALBANY,VT,05845,-72.296583,44.760183,50,019,951700,3
"198 TAYLOR RD GREENSBORO, VT 05842 ",198,TAYLOR RD,GREENSBORO,VT,05842,-72.251165,44.596949,50,019,952000,2
"1362 CAMP WINAPE RD MORGAN, VT 05872 ",1362,CAMP WINAPE RD,MORGAN,VT,05872,-71.981201,44.877765,50,019,951100,1
"639 VT ROUTE 105 COVENTRY, VT 05855 ",639,VT ROUTE 105,COVENTRY,VT,05855,-72.253282,44.93215,50,019,951900,1
"61 COLLINSVILLE RD CRAFTSBURY, VT 05826 ",61,COLLINSVILLE RD,CRAFTSBURY,VT,05826,-72.415475,44.65241,50,019,951700,4
"906 BUCK HILL RD WESTFIELD, VT 05874 ",906,BUCK HILL RD,WESTFIELD,VT,05874,-72.442285,44.862314,50,019,951600,5
"582 BLACK RIVER RD CRAFTSBURY, VT 05826 ",582,BLACK RIVER RD,CRAFTSBURY,VT,05826,-72.384814,44.637436,50,019,951700,4
"1886 E ALBANY RD BARTON, VT 05875 ",1886,E   ALBANY RD,BARTON,VT,05875,-72.246646,44.751536,50,019,951800,3
"4 MARCOTTE PL ORLEANS, VT 05860 ",4,MARCOTTE PL,ORLEANS,VT,05860,-72.198593,44.808838,50,019,951800,2
"432 CROSS RD HOLLAND, VT 05830 ",432,CROSS RD,HOLLAND,VT,05830,-71.962298,44.97192,50,019,951100,1
"1885 VT ROUTE 5A WESTMORE, VT 05860 ",1885,VT ROUTE 5A,WESTMORE,VT,05860,-72.05243,44.767483,50,019,951900,2
"345 BLUFF RD NEWPORT CITY, VT 05855 ",345,BLUFF RD,NEWPORT CITY,VT,05855,-72.202234,44.951509,50,019,951500,2
"292 WILLIAMS RD MORGAN, VT 05853 ",292,WILLIAMS RD,MORGAN,VT,05853,-71.974869,44.905789,50,019,951100,1
"523 CLYDE ST NEWPORT CITY, VT 05855 ",523,CLYDE ST,NEWPORT CITY,VT,05855,-72.187046,44.940031,50,019,951400,1
"480 DENTON HILL RD CRAFTSBURY, VT 05826 ",480,DENTON HILL RD,CRAFTSBURY,VT,05826,-72.418221,44.627637,50,019,951700,4
