lat,lon,county_name,city,address_full,min_drive_minutes
44.236142,-72.574162,Washington,BERLIN,"1826 HILL ST EXT BERLIN, VT 05602 ",5.166666666666667
44.814912,-72.445359,Orleans,LOWELL,"147 POPE RD LOWELL, VT 05847 ",26.733333333333334
44.541981,-72.001158,Caledonia,LYNDON,"599 MAIN ST LYNDON, VT 05851 ",3.95
44.536941,-72.579423,Lamoille,MORRISTOWN,"38 DEAR RUN AVE MORRISTOWN, VT 05661 ",6.083333333333333
44.123672,-72.666206,Washington,NORTHFIELD,"42 KT DR NORTHFIELD, VT 05663 ",4.75
44.154184,-72.664185,Washington,NORTHFIELD,"33 UPPER VINE ST NORTHFIELD, VT 05663 ",3.183333333333333
44.219997,-72.510928,Washington,BARRE TOWN,"13 BUENA VISTA CIR BARRE TOWN, VT 05641 ",5.383333333333334
44.305854,-72.35273,Washington,MARSHFIELD,"1816 JERUSALEM RD MARSHFIELD, VT 05667 ",23.366666666666667
44.952866,-72.166853,Orleans,DERBY,"7 SHATTUCK HILL RD DERBY, VT 05855 ",2.2
44.171132,-72.499521,Washington,BARRE TOWN,"20 GOLD SPUR BARRE TOWN, VT 05641 ",7.033333333333333
44.471761,-72.672456,Lamoille,STOWE,"856 PUCKER ST STOWE, VT 05672 ",5.75
44.494913,-72.737278,Lamoille,STOWE,"597 TOPNOTCH DR STOWE, VT 05672 ",7.25
44.917384,-72.108127,Orleans,DERBY,"190 CROSS RD DERBY, VT 05829 ",9.866666666666667
44.31576,-72.137274,Caledonia,BARNET,"273 STEVENSON RD BARNET, VT 05821 ",21.4
44.503245,-72.369854,Caledonia,HARDWICK,"206 S MAIN ST HARDWICK, VT 05843 ",18.633333333333333
44.426481,-72.693979,Lamoille,STOWE,"1114 AYERS FARM RD STOWE, VT 05672 ",7.283333333333333
44.397251,-72.588419,Washington,WORCESTER,"565 MINISTER BROOK RD WORCESTER, VT 05682 ",20.666666666666668
44.859481,-72.030191,Orleans,CHARLESTON,"339 CARPENTER BLVD CHARLESTON, VT 05872 ",19.1
44.380933,-71.931046,Caledonia,WATERFORD,"541 REMICK RD WATERFORD, VT 05819 ",8.35
44.257978,-72.553209,Washington,MONTPELIER,"189 GRANDVIEW TER MONTPELIER, VT 05602 ",5.283333333333333
44.311735,-72.502934,Washington,EAST MONTPELIER,"840 SIBLEY RD EAST MONTPELIER, VT 05651 ",11.966666666666667
44.55858,-72.200641,Caledonia,WHEELOCK,"0 OLNEY RD WHEELOCK, VT 05842 ",27.15
44.17327,-72.647673,Washington,NORTHFIELD,"718 VT ROUTE 12 N NORTHFIELD, VT 05663 ",3.85
44.339252,-71.958623,Caledonia,WATERFORD,"3044 LOWER WATERFORD RD WATERFORD, VT 05819 ",13.766666666666667
44.201705,-72.5133,Washington,BARRE CITY,"14 COMOLLI ST BARRE CITY, VT 05641 ",3.283333333333333
44.208641,-72.104042,Caledonia,RYEGATE,"18 WITHERSPOON RD RYEGATE, VT 05069 ",11.366666666666667
44.267019,-72.490503,Washington,EAST MONTPELIER,"2614 US ROUTE 2 EAST MONTPELIER, VT 05651 ",5.6
44.182786,-72.850819,Washington,FAYSTON,"35 TUCKER HILL RD FAYSTON, VT 05673 ",1.3
44.479497,-72.004403,Caledonia,SAINT JOHNSBURY,"78 AVENUE C SAINT JOHNSBURY, VT 05819 ",9.033333333333333
44.303171,-72.395974,Washington,MARSHFIELD,"167 CASSADY RD MARSHFIELD, VT 05658 ",7.166666666666667
44.552574,-72.542732,Lamoille,MORRISTOWN,"3210 ELMORE RD MORRISTOWN, VT 05661 ",7.116666666666666
44.130886,-72.658068,Washington,NORTHFIELD,"139 VT ROUTE 12 S NORTHFIELD, VT 05663 ",3.283333333333333
44.409409,-72.380453,Washington,WOODBURY,"528 KEENE FARM RD WOODBURY, VT 05658 ",22.216666666666665
44.939062,-72.194665,Orleans,NEWPORT CITY,"108 CLYDE ST NEWPORT CITY, VT 05855 ",5.033333333333333
44.755348,-72.293936,Orleans,ALBANY,"339 KINGDOM RD ALBANY, VT 05845 ",15.833333333333334
44.467289,-71.990935,Caledonia,SAINT JOHNSBURY,"1228 MOUNT PISGAH RD SAINT JOHNSBURY, VT 05819 ",9.15
44.48135,-72.651954,Lamoille,STOWE,"183 WORCESTER RD STOWE, VT 05672 ",9.75
44.099877,-72.836343,Washington,WARREN,"439 BEHN RD WARREN, VT 05674 ",14.066666666666666
44.864372,-72.171757,Orleans,BROWNINGTON,"382 MOULTON RD BROWNINGTON, VT 05860 ",16.066666666666666
45.005269,-72.170435,Orleans,DERBY,"2678 N DERBY RD DERBY, VT 05855 ",8.333333333333334
44.191162,-72.101431,Caledonia,RYEGATE,"415 TICKLENAKED POND RD RYEGATE, VT 05069 ",12.933333333333334
44.484009,-72.720904,Lamoille,STOWE,"634 GREY BIRCH RD STOWE, VT 05672 ",5.116666666666666
44.418865,-72.009561,Caledonia,SAINT JOHNSBURY,"45 JAMES ST SAINT JOHNSBURY, VT 05819 ",5.7
44.470993,-72.701418,Lamoille,STOWE,"71 WINTERBIRD RD STOWE, VT 05672 ",3.8333333333333335
44.63569,-72.373283,Orleans,CRAFTSBURY,"12 S CRAFTSBURY RD CRAFTSBURY, VT 05826 ",23.183333333333334
44.658756,-72.284993,Orleans,GLOVER,"1887 MUD ISLAND RD GLOVER, VT 05875 ",21.366666666666667
44.434529,-72.687857,Lamoille,STOWE,"770 DEWEY HILL RD STOWE, VT 05672 ",3.9166666666666665
44.922601,-71.957201,Orleans,MORGAN,"1498 TOAD POND RD MORGAN, VT 05853 ",21.05
44.217882,-72.522395,Washington,BARRE TOWN,"124 RICHARDSON RD BARRE TOWN, VT 05641 ",5.05
44.964406,-72.12658,Orleans,DERBY,"2402 US ROUTE 5 DERBY, VT 05829 ",7.866666666666666
44.264047,-72.558408,Washington,MONTPELIER,"280 MAIN ST MONTPELIER, VT 05602 ",4.133333333333334
44.19491,-72.474954,Washington,BARRE TOWN,"14 OAK DR BARRE TOWN, VT 05641 ",6.766666666666667
44.984181,-72.070724,Orleans,DERBY,"4743 NELSON HILL RD DERBY, VT 05829 ",9.266666666666667
44.998823,-72.405633,Orleans,TROY,"84 DOMINION AVE TROY, VT 05859 ",10.516666666666667
44.167734,-72.886324,Washington,FAYSTON,"55 RASPBERRY LN FAYSTON, VT 05673 ",5.216666666666667
44.8082,-71.999018,Orleans,CHARLESTON,"489 HINTON HILL RD CHARLESTON, VT 05846 ",20.466666666666665
44.946538,-72.126561,Orleans,DERBY,"359 VT ROUTE 111 DERBY, VT 05829 ",6.733333333333333
44.096837,-72.821831,Washington,WARREN,"297 ROBINSON RD WARREN, VT 05674 ",14.5
44.2319,-72.773371,Washington,MORETOWN,"1079 PONY FARM RD MORETOWN, VT 05660 ",11.816666666666666
44.259178,-72.566267,Washington,MONTPELIER,"15 FULLER ST MONTPELIER, VT 05602 ",3.066666666666667
44.448135,-72.670854,Lamoille,STOWE,"768 CROSS RD STOWE, VT 05672 ",5.783333333333333
44.902254,-72.248407,Orleans,COVENTRY,"97 NATURAL HL COVENTRY, VT 05855 ",16.166666666666668
44.596318,-72.607698,Lamoille,HYDE PARK,"302 CENTERVILLE RD HYDE PARK, VT 05655 ",4.0
44.278483,-72.424917,Washington,PLAINFIELD,"45 SCHOOL ST PLAINFIELD, VT 05667 ",2.033333333333333
44.064961,-72.767369,Washington,ROXBURY,"2537 W HILL RD ROXBURY, VT 05669 ",20.016666666666666
44.883936,-71.967645,Orleans,MORGAN,"363 ELLIOTT ACRES RD MORGAN, VT 05853 ",22.85
44.544194,-72.017899,Caledonia,LYNDON,"133 COMMERCE ST LYNDON, VT 05851 ",6.483333333333333
44.941989,-72.197391,Orleans,NEWPORT CITY,"72 SPRING ST NEWPORT CITY, VT 05855 ",5.016666666666667
44.345953,-72.717596,Washington,WATERBURY,"361 STUART LN WATERBURY, VT 05676 ",15.516666666666667
44.216195,-72.513162,Washington,BARRE TOWN,"0 BLAKE DR BARRE TOWN, VT 05641 ",4.733333333333333
44.328134,-72.035864,Caledonia,BARNET,"50 INWOOD LN BARNET, VT 05819 ",18.1
44.782144,-72.430972,Orleans,LOWELL,"1398 IRISH HILL RD LOWELL, VT 05847 ",26.833333333333332
44.501584,-72.372725,Caledonia,HARDWICK,"25 FARR ST HARDWICK, VT 05843 ",20.366666666666667
44.917032,-72.409531,Orleans,TROY,"3364 VT ROUTE 101 TROY, VT 05859 ",17.383333333333333
44.609089,-72.459809,Lamoille,WOLCOTT,"254 ANTHONYS LN WOLCOTT, VT 05680 ",14.266666666666667
44.479814,-72.44597,Washington,WOODBURY,"277 W WOODBURY RD WOODBURY, VT 05843 ",49.666666666666664
44.530284,-72.02247,Caledonia,LYNDON,"949 MCGOFF HL LYNDON, VT 05851 ",5.216666666666667
44.986052,-72.185153,Orleans,DERBY,"629 SUNSET ACRES DERBY, VT 05855 ",9.066666666666666
44.536687,-72.38566,Caledonia,HARDWICK,"1598 W HILL RD HARDWICK, VT 05843 ",20.316666666666666
44.593133,-72.855149,Lamoille,CAMBRIDGE,"452 WESTMAN RD CAMBRIDGE, VT 05444 ",8.45
44.248523,-72.582644,Washington,MONTPELIER,"150 NORTHFIELD ST MONTPELIER, VT 05602 ",3.55
44.256887,-72.55387,Washington,MONTPELIER,"68 SPRING HOLLOW LN MONTPELIER, VT 05602 ",5.9
44.931988,-72.216535,Orleans,NEWPORT CITY,"72 JUDD DR NEWPORT CITY, VT 05855 ",8.966666666666667
44.731003,-72.37935,Orleans,ALBANY,"833 MAIN ST ALBANY, VT 05820 ",20.833333333333332
44.300035,-72.468377,Washington,EAST MONTPELIER,"305 GUYETTE RD EAST MONTPELIER, VT 05651 ",8.983333333333333
44.535685,-72.002712,Caledonia,LYNDON,"70 CHURCH ST LYNDON, VT 05851 ",3.2333333333333334
44.507525,-72.040004,Caledonia,LYNDON,"1620 DIAMOND HILL RD LYNDON, VT 05851 ",6.6
44.862535,-72.269975,Orleans,COVENTRY,"388 COVERED BRIDGE RD COVENTRY, VT 05825 ",15.466666666666667
44.303795,-72.780352,Washington,DUXBURY,"99 BIRCH ST DUXBURY, VT 05676 ",16.0
44.338674,-72.12564,Caledonia,PEACHAM,"575 SOMERS RD PEACHAM, VT 05821 ",24.116666666666667
44.230203,-72.194295,Caledonia,GROTON,"172 HEATH HILL RD GROTON, VT 05046 ",18.916666666666668
44.602094,-72.868422,Lamoille,CAMBRIDGE,"20 HIDDEN VALLEY DR CAMBRIDGE, VT 05444 ",6.7
44.184762,-72.495614,Washington,BARRE CITY,"26 DIVISION ST BARRE CITY, VT 05641 ",3.7
44.507513,-72.267052,Caledonia,WALDEN,"5092 NOYESTAR RD WALDEN, VT 05836 ",28.783333333333335
44.032178,-72.672515,Washington,ROXBURY,"3604 STEELE HILL RD ROXBURY, VT 05669 ",15.733333333333333
44.228271,-72.545513,Washington,BERLIN,"8 KNOB RIDGE RD BERLIN, VT 05641 ",6.183333333333334
44.511141,-72.374823,Caledonia,HARDWICK,"57 PARK ST HARDWICK, VT 05843 ",18.383333333333333
44.259734,-72.609,Washington,MONTPELIER,"2 LAGUE DR MONTPELIER, VT 05602 ",5.683333333333334
44.297662,-72.552596,Washington,EAST MONTPELIER,"225 SPARROW FARM RD EAST MONTPELIER, VT 05602 ",9.4
44.579571,-71.989233,Caledonia,LYNDON,"340 DUNE WAY LYNDON, VT 05851 ",9.316666666666666
44.205415,-72.513253,Washington,BARRE CITY,"24 BERLIN ST BARRE CITY, VT 05641 ",2.75
44.560167,-72.599823,Lamoille,MORRISTOWN,"106 WINTER ST MORRISTOWN, VT 05661 ",2.0833333333333335
44.792486,-72.289895,Orleans,IRASBURG,"5619 VT ROUTE 14 IRASBURG, VT 05845 ",12.916666666666666
44.20792,-72.808763,Washington,WAITSFIELD,"255 CENTER FAYSTON RD WAITSFIELD, VT 05673 ",8.233333333333333
44.103533,-72.833645,Washington,WARREN,"221 BEHN RD WARREN, VT 05674 ",12.716666666666667
44.156254,-72.454864,Washington,BARRE TOWN,"180 MILL ST BARRE TOWN, VT 05641 ",10.833333333333334
44.195799,-72.497048,Washington,BARRE CITY,"11 MOUNT ST BARRE CITY, VT 05641 ",3.466666666666667
44.916931,-72.194362,Orleans,DERBY,"1196 PINE HILL RD DERBY, VT 05855 ",8.783333333333333
44.517147,-72.700693,Lamoille,STOWE,"100 INNISFREE LN STOWE, VT 05672 ",11.6
44.358549,-72.541665,Washington,WORCESTER,"26 KAEDING RD WORCESTER, VT 05682 ",16.816666666666666
44.974221,-72.15221,Orleans,DERBY,"0 TOP OF WORLD DR DERBY, VT 05855 ",9.383333333333333
44.718756,-72.311024,Orleans,ALBANY,"822 CENTEBAR RD ALBANY, VT 05820 ",18.766666666666666
44.93261,-72.211564,Orleans,NEWPORT CITY,"135 PROSPECT ST NEWPORT CITY, VT 05855 ",8.55
44.627989,-72.484157,Lamoille,WOLCOTT,"1709 MOREY HILL RD WOLCOTT, VT 05680 ",14.033333333333333
44.27493,-72.753319,Washington,MORETOWN,"445 STEVENS BROOK RD MORETOWN, VT 05676 ",12.95
44.662355,-72.585202,Lamoille,HYDE PARK,"2413 JONES RD HYDE PARK, VT 05655 ",12.483333333333333
44.544068,-71.998393,Caledonia,LYNDON,"43 CRYSTAL LN LYNDON, VT 05851 ",6.416666666666667
44.250605,-72.787303,Washington,DUXBURY,"281 VT ROUTE 100 DUXBURY, VT 05660 ",12.116666666666667
44.553596,-72.61951,Lamoille,MORRISTOWN,"319 MORRISTOWN CORNERS RD MORRISTOWN, VT 05661 ",4.483333333333333
44.338946,-72.758173,Washington,WATERBURY,"4 WINOOSKI ST WATERBURY, VT 05676 ",10.933333333333334
44.274186,-72.493448,Washington,EAST MONTPELIER,"405 QUAKER RD EAST MONTPELIER, VT 05651 ",5.8
44.416176,-72.138477,Caledonia,DANVILLE,"46 SUGAR RIDGE RD DANVILLE, VT 05828 ",17.716666666666665
44.367908,-72.27743,Washington,CABOT,"3817 US ROUTE 2 CABOT, VT 05647 ",15.8
44.645171,-72.829312,Lamoille,CAMBRIDGE,"95 MAIN ST CAMBRIDGE, VT 05464 ",5.566666666666666
44.820283,-72.153645,Orleans,BROWNINGTON,"893 CENTER RD BROWNINGTON, VT 05860 ",12.066666666666666
44.480541,-72.004389,Caledonia,SAINT JOHNSBURY,"111 AVENUE A SAINT JOHNSBURY, VT 05819 ",8.666666666666666
44.522779,-72.637804,Lamoille,MORRISTOWN,"3813 STAGECOACH RD MORRISTOWN, VT 05661 ",8.333333333333334
44.259721,-72.611067,Washington,MONTPELIER,"1 GRAVES ST MONTPELIER, VT 05602 ",5.783333333333333
44.631295,-72.594505,Lamoille,HYDE PARK,"258 LONGMORE HILL RD HYDE PARK, VT 05655 ",8.7
44.210256,-72.111131,Caledonia,RYEGATE,"496 WITHERSPOON RD RYEGATE, VT 05069 ",12.183333333333334
44.32965,-72.03504,Caledonia,BARNET,"109 INWOOD LN BARNET, VT 05819 ",18.016666666666666
44.4297,-72.335,Washington,CABOT,"1123 COITS POND RD CABOT, VT 05647 ",22.2
44.145893,-72.454712,Washington,BARRE TOWN,"275 LOWERY RD BARRE TOWN, VT 05641 ",9.666666666666666
44.479835,-72.269693,Caledonia,WALDEN,"651 SUMMERHILL RD WALDEN, VT 05843 ",28.716666666666665
44.634877,-72.696736,Lamoille,JOHNSON,"384 W HIGHLAND DR JOHNSON, VT 05656 ",14.3
44.158535,-72.467664,Washington,BARRE TOWN,"5 SABBETTO ST BARRE TOWN, VT 05678 ",8.733333333333333
44.555303,-72.092332,Caledonia,WHEELOCK,"2424 PEAK RD WHEELOCK, VT 05851 ",12.333333333333334
44.509148,-72.758133,Lamoille,STOWE,"522 NOTCHBROOK RD STOWE, VT 05672 ",7.95
44.947618,-72.192482,Orleans,NEWPORT CITY,"322 SIAS AVE NEWPORT CITY, VT 05855 ",4.783333333333333
44.134813,-72.894978,Washington,WARREN,"172 SNOW CREEK RD WARREN, VT 05674 ",10.866666666666667
44.277096,-72.425534,Washington,PLAINFIELD,"50 MILL ST PLAINFIELD, VT 05667 ",2.35
44.520844,-71.996164,Caledonia,LYNDON,"175 HORSESHOE LN LYNDON, VT 05851 ",4.183333333333334
44.598421,-72.253244,Orleans,GREENSBORO,"83 TAYLOR RD GREENSBORO, VT 05842 ",20.816666666666666
44.957702,-72.183735,Orleans,DERBY,"4108 DARLING HILL RD DERBY, VT 05855 ",3.033333333333333
44.590276,-72.300431,Orleans,GREENSBORO,"39 BLACKS PT GREENSBORO, VT 05841 ",29.2
44.167621,-72.451396,Washington,BARRE TOWN,"315 E COBBLE HILL RD BARRE TOWN, VT 05641 ",9.7
44.129216,-72.888653,Washington,WARREN,"115 PANORAMA RD WARREN, VT 05674 ",13.016666666666667
44.366445,-71.896379,Caledonia,WATERFORD,"531 MAD BROOK RD WATERFORD, VT 05819 ",10.316666666666666
44.878005,-72.414704,Orleans,WESTFIELD,"1195 LOOP RD WESTFIELD, VT 05874 ",22.116666666666667
44.486621,-72.707219,Lamoille,STOWE,"95 FRANCIS LN STOWE, VT 05672 ",4.6
44.190381,-72.436432,Washington,BARRE TOWN,"164 JALBERT RD BARRE TOWN, VT 05641 ",9.9
44.545124,-71.998687,Caledonia,LYNDON,"51 MARBLE LN LYNDON, VT 05851 ",5.783333333333333
44.273214,-72.490864,Washington,EAST MONTPELIER,"265 QUAKER RD EAST MONTPELIER, VT 05651 ",5.566666666666666
44.268199,-72.562632,Washington,MONTPELIER,"420 CITYSIDE DR MONTPELIER, VT 05602 ",6.983333333333333
44.423601,-72.016152,Caledonia,SAINT JOHNSBURY,"215 NORTH AVE SAINT JOHNSBURY, VT 05819 ",6.916666666666667
44.842821,-72.464334,Orleans,WESTFIELD,"2780 BUCK HILL RD WESTFIELD, VT 05874 ",27.316666666666666
44.690066,-72.772763,Lamoille,WATERVILLE,"90 GRIFFIN RD WATERVILLE, VT 05492 ",12.383333333333333
44.667545,-72.21822,Orleans,GLOVER,"213 STONE SHORE RD GLOVER, VT 05839 ",13.866666666666667
44.304821,-72.141891,Caledonia,BARNET,"41 SUNNY BEACH LN BARNET, VT 05821 ",22.05
44.38659,-72.263769,Washington,CABOT,"2951 DANVILLE HILL RD CABOT, VT 05647 ",19.266666666666666
44.852026,-71.986138,Orleans,CHARLESTON,"154 W ECHO LAKE RD CHARLESTON, VT 05872 ",22.9
45.002573,-72.104768,Orleans,DERBY,"18 FORREST AVE DERBY, VT 05830 ",6.733333333333333
44.133046,-72.659192,Washington,NORTHFIELD,"1137 S MAIN ST NORTHFIELD, VT 05663 ",2.466666666666667
44.996133,-72.272599,Orleans,NEWPORT TOWN,"2737 LEADVILLE RD NEWPORT TOWN, VT 05857 ",19.8
44.722412,-72.504042,Lamoille,EDEN,"5302 VT ROUTE 100 EDEN, VT 05653 ",19.05
44.131437,-72.691255,Washington,NORTHFIELD,"1654 DOLE HILL RD NORTHFIELD, VT 05663 ",7.6
44.59551,-72.274041,Orleans,GREENSBORO,"1091 BAKER HILL RD GREENSBORO, VT 05841 ",26.616666666666667
44.266893,-72.570644,Washington,MONTPELIER,"19 VINE ST MONTPELIER, VT 05602 ",3.85
44.824858,-72.462218,Orleans,LOWELL,"310 PION RD LOWELL, VT 05847 ",30.116666666666667
44.364441,-72.71129,Washington,WATERBURY,"409 HARVEY FARM RD WATERBURY, VT 05677 ",12.633333333333333
44.374651,-72.683397,Washington,WATERBURY,"1115 RIPLEY RD WATERBURY, VT 05677 ",14.65
44.384043,-72.7216,Washington,WATERBURY,"184 SUNSET DR WATERBURY, VT 05677 ",8.133333333333333
44.163963,-72.687328,Washington,NORTHFIELD,"330 W HILL RD NORTHFIELD, VT 05663 ",4.566666666666666
44.515389,-72.009671,Caledonia,LYNDON,"6149 MEMORIAL DR LYNDON, VT 05851 ",2.5833333333333335
44.341487,-72.759692,Washington,WATERBURY,"38 N MAIN ST WATERBURY, VT 05676 ",10.533333333333333
44.356828,-72.745289,Washington,WATERBURY,"196 COUNTRYSIDE RD WATERBURY, VT 05676 ",12.966666666666667
44.801282,-72.454373,Orleans,LOWELL,"361 HAZEN NOTCH RD LOWELL, VT 05847 ",24.7
44.568057,-72.587648,Lamoille,MORRISTOWN,"511 HARREL ST MORRISTOWN, VT 05661 ",2.466666666666667
44.606045,-71.909734,Caledonia,BURKE,"2965 PINKHAM RD BURKE, VT 05832 ",14.6
44.644223,-72.909511,Lamoille,CAMBRIDGE,"78 JONES MDW CAMBRIDGE, VT 05444 ",4.633333333333334
44.615345,-72.099751,Caledonia,SHEFFIELD,"299 MAPLE ROW SHEFFIELD, VT 05866 ",17.583333333333332
44.373835,-72.719444,Washington,WATERBURY,"1809 GUPTIL RD WATERBURY, VT 05677 ",9.466666666666667
44.550728,-72.511479,Lamoille,WOLCOTT,"127 WING RD WOLCOTT, VT 05680 ",9.416666666666666
44.92694,-72.18604,Orleans,DERBY,"493 CITIZENS RD DERBY, VT 05855 ",6.933333333333334
44.214244,-72.799712,Washington,WAITSFIELD,"320 RIVERVIEW RD WAITSFIELD, VT 05673 ",9.433333333333334
44.491952,-72.366944,Caledonia,HARDWICK,"629 MACKVILLE RD HARDWICK, VT 05843 ",20.816666666666666
44.294719,-72.146974,Caledonia,BARNET,"958 HARVEY MOUNTAIN RD BARNET, VT 05821 ",23.333333333333332
44.900465,-72.247918,Orleans,COVENTRY,"498 NADEAU PARK RD COVENTRY, VT 05855 ",16.016666666666666
44.485706,-72.042914,Caledonia,SAINT JOHNSBURY,"605 SADIE ROBERTS RD SAINT JOHNSBURY, VT 05819 ",11.866666666666667
44.152482,-72.492579,Washington,BARRE TOWN,"3 ORCHARD TER BARRE TOWN, VT 05654 ",4.366666666666666
44.157089,-72.813874,Washington,WAITSFIELD,"2480 E WARREN RD WAITSFIELD, VT 05673 ",8.7
44.803943,-72.447332,Orleans,LOWELL,"2305 VT ROUTE 100 LOWELL, VT 05847 ",24.4
44.367299,-72.739184,Washington,WATERBURY,"370 BLUSH HILL EST WATERBURY, VT 05676 ",14.833333333333334
44.523581,-72.307214,Caledonia,HARDWICK,"147 E CHURCH ST HARDWICK, VT 05836 ",25.55
44.194804,-72.566489,Washington,BERLIN,"0 EAST RD BERLIN, VT 05641 ",4.233333333333333
44.451684,-72.0197,Caledonia,SAINT JOHNSBURY,"185 DEPOT HILL RD SAINT JOHNSBURY, VT 05819 ",7.733333333333333
44.933822,-72.212502,Orleans,NEWPORT CITY,"50 COMPASS DR NEWPORT CITY, VT 05855 ",8.183333333333334
44.827833,-72.307222,Orleans,IRASBURG,"98 MALSHUK DR IRASBURG, VT 05845 ",15.766666666666667
44.247022,-72.581781,Washington,MONTPELIER,"44 INDEPENDENCE GRN MONTPELIER, VT 05602 ",4.233333333333333
44.933365,-72.498606,Orleans,JAY,"296 BRIDGE RD JAY, VT 05859 ",24.466666666666665
44.549235,-72.60972,Lamoille,MORRISTOWN,"492 OAK RIDGE ESTATES RD MORRISTOWN, VT 05661 ",5.433333333333334
44.72759,-72.373716,Orleans,ALBANY,"358 WATER ST ALBANY, VT 05820 ",22.0
44.29635,-72.129372,Caledonia,BARNET,"473 BAILEY FARM LN BARNET, VT 05821 ",22.816666666666666
44.438946,-72.67121,Lamoille,STOWE,"317 LANG FARM RD STOWE, VT 05672 ",5.816666666666666
44.577558,-72.319592,Orleans,GREENSBORO,"102 COOK HILL RD GREENSBORO, VT 05841 ",29.533333333333335
44.438554,-71.944616,Caledonia,SAINT JOHNSBURY,"107 E VILLAGE RD SAINT JOHNSBURY, VT 05819 ",3.7666666666666666
44.761943,-72.102377,Orleans,WESTMORE,"1323 COOKS RD WESTMORE, VT 05822 ",8.35
44.241912,-72.592579,Washington,BERLIN,"115 THIRD ST BERLIN, VT 05602 ",5.75
44.669845,-72.267359,Orleans,GLOVER,"656 MUD ISLAND RD GLOVER, VT 05875 ",19.15
44.462457,-72.426439,Washington,WOODBURY,"3992 COUNTY RD WOODBURY, VT 05681 ",23.066666666666666
44.107587,-72.889372,Washington,WARREN,"410 STONY HILL RD WARREN, VT 05674 ",14.233333333333333
44.201731,-72.481652,Washington,BARRE TOWN,"71 LAGUE LN BARRE TOWN, VT 05641 ",6.633333333333334
44.130429,-72.7966,Washington,WARREN,"213 CIDER MOUNTAIN RD WARREN, VT 05674 ",14.6
44.577716,-72.657586,Lamoille,MORRISTOWN,"2420 WALTON RD MORRISTOWN, VT 05661 ",9.566666666666666
44.087193,-72.70345,Washington,ROXBURY,"487 HORNER RD ROXBURY, VT 05669 ",15.95
44.193792,-72.138533,Caledonia,RYEGATE,"340 HALL RD RYEGATE, VT 05069 ",12.6
44.780424,-72.067879,Orleans,WESTMORE,"47 LYONS GROVE LN WESTMORE, VT 05860 ",12.733333333333333
44.072126,-72.838249,Washington,WARREN,"85 BUCK RD WARREN, VT 05674 ",18.75
44.175075,-72.644526,Washington,NORTHFIELD,"21 WHITE RD NORTHFIELD, VT 05602 ",4.183333333333334
44.181703,-72.498407,Washington,BARRE CITY,"21 E PARKSIDE TER BARRE CITY, VT 05641 ",2.85
44.255789,-72.259387,Caledonia,GROTON,"0 POND VIEW LN GROTON, VT 05046 ",25.883333333333333
44.340036,-72.205293,Caledonia,PEACHAM,"1950 MACKS MOUNTAIN RD PEACHAM, VT 05873 ",28.65
44.265299,-72.269214,Caledonia,GROTON,"794 WEST SHORE DR GROTON, VT 05046 ",27.316666666666666
44.101852,-72.746409,Washington,ROXBURY,"953 WARREN MOUNTAIN RD ROXBURY, VT 05669 ",12.5
44.780574,-72.4963,Orleans,LOWELL,"134 NEWTON RD LOWELL, VT 05847 ",30.85
44.43399,-72.014812,Caledonia,SAINT JOHNSBURY,"96 BRUNELL ST SAINT JOHNSBURY, VT 05819 ",7.583333333333333
44.332685,-72.623239,Washington,MIDDLESEX,"186 MOLLY SUPPLE HILL RD MIDDLESEX, VT 05602 ",13.883333333333333
44.577455,-72.409533,Lamoille,WOLCOTT,"1002 KEELER POND RD WOLCOTT, VT 05680 ",18.933333333333334
44.21047,-72.196463,Caledonia,GROTON,"0 POWDER SPRING RD GROTON, VT 05046 ",15.516666666666667
44.644251,-72.829504,Lamoille,CAMBRIDGE,"31 MAIN ST CAMBRIDGE, VT 05464 ",5.3
44.103479,-72.820855,Washington,WARREN,"246 GALLOPING WIND TRL WARREN, VT 05674 ",13.833333333333334
44.629309,-72.134206,Caledonia,SHEFFIELD,"5237 VT ROUTE 122 SHEFFIELD, VT 05866 ",16.916666666666668
44.538158,-72.621057,Lamoille,MORRISTOWN,"262 COCHRAN RD MORRISTOWN, VT 05661 ",5.6
44.339778,-71.982901,Caledonia,WATERFORD,"4499 LOWER WATERFORD RD WATERFORD, VT 05819 ",16.383333333333333
44.716308,-72.760914,Lamoille,WATERVILLE,"0 CUTTING HL WATERVILLE, VT 05492 ",17.733333333333334
44.91963,-72.31994,Orleans,NEWPORT TOWN,"2378 VT ROUTE 100 NEWPORT TOWN, VT 05857 ",17.666666666666668
44.305608,-72.148301,Caledonia,BARNET,"166 MCKINLEY DR BARNET, VT 05821 ",22.783333333333335
44.194544,-72.514853,Washington,BARRE CITY,"70 COUNTRY WAY BARRE CITY, VT 05641 ",4.583333333333333
44.712947,-72.279868,Orleans,GLOVER,"36 BUCHANAN PL GLOVER, VT 05875 ",15.483333333333333
44.622001,-72.526561,Lamoille,HYDE PARK,"0 GREEN RIVER DAM RD HYDE PARK, VT 05655 ",9.433333333333334
44.379565,-72.72026,Washington,WATERBURY,"58 HOLLOW RD WATERBURY, VT 05677 ",8.116666666666667
44.37736,-72.712751,Washington,WATERBURY,"11 HUNGER MOUNTAIN RD WATERBURY, VT 05677 ",9.9
44.642566,-72.597806,Lamoille,HYDE PARK,"3350 VT ROUTE 100 HYDE PARK, VT 05655 ",8.283333333333333
