address_full,number,street,city,state,zip,longitude,latitude,statefp,countyfp,tractce,blkgrpce
"0 BAPTIST HILL RD LUNENBURG, VT 05906 ",0,BAPTIST HILL RD,LUNENBURG,VT,05906,-71.715415,44.447108,50,009,950500,3
"723 WOODWARD RD CONCORD, VT 05824 ",723,WOODWARD RD,CONCORD,VT,05824,-71.892662,44.440318,50,009,950500,2
"27 WALNUT ST BRIGHTON, VT 05846 ",27,WALNUT ST,BRIGHTON,VT,05846,-71.883239,44.817115,50,009,950200,1
"0 COMMERCIAL AVE LUNENBURG, VT 05904 ",0,COMMERCIAL AVE,LUNENBURG,VT,05904,-71.724042,44.413477,50,009,950500,3
"655 SNOW HILL RD BLOOMFIELD, VT 05905 ",655,SNOW HILL RD,BLOOMFIELD,VT,05905,-71.617965,44.794121,50,009,950100,1
"1768 VICTORY HL VICTORY, VT 05858 ",1768,VICTORY HL,VICTORY,VT,05858,-71.851303,44.533576,50,009,950500,1
"1407 OREGON RD CONCORD, VT 05906 ",1407,OREGON RD,CONCORD,VT,05906,-71.765303,44.446394,50,009,950500,2
"0 RIVER RD CANAAN, VT 05902 ",0,RIVER RD,CANAAN,VT,05902,-71.493625,45.004524,50,009,950100,2
"1399 VT ROUTE 114 CANAAN, VT 05903 ",1399,VT ROUTE 114,CANAAN,VT,05903,-71.566386,45.009186,50,009,950100,2
"3545 SHADOW LAKE RD CONCORD, VT 05824 ",3545,SHADOW LAKE RD,CONCORD,VT,05824,-71.862748,44.395864,50,009,950500,2
"577 FIVE MILE SQUARE RD BRIGHTON, VT 05846 ",577,FIVE MILE SQUARE RD,BRIGHTON,VT,05846,-71.902569,44.817822,50,009,950200,1
"3390 OREGON RD CONCORD, VT 05906 ",3390,OREGON RD,CONCORD,VT,05906,-71.750504,44.421571,50,009,950500,2
"2119 WESTSIDE LAKE RD MAIDSTONE, VT 05905 ",2119,WESTSIDE LAKE RD,MAIDSTONE,VT,05905,-71.65868,44.642241,50,009,950100,1
"480 S LUNENBURG RD LUNENBURG, VT 05906 ",480,S  LUNENBURG RD,LUNENBURG,VT,05906,-71.677626,44.451641,50,009,950500,3
"87 COTTAGE DR BRIGHTON, VT 05846 ",87,COTTAGE DR,BRIGHTON,VT,05846,-71.874549,44.802013,50,009,950200,1
"7087 VT ROUTE 102 GUILDHALL, VT 05905 ",7087,VT ROUTE 102,GUILDHALL,VT,05905,-71.562858,44.565064,50,009,950500,1
"0 DUBEAU RD CANAAN, VT 05903 ",0,DUBEAU RD,CANAAN,VT,05903,-71.6381,45.005673,50,009,950100,2
"4146 MAIDSTONE LAKE RD MAIDSTONE, VT 05905 ",4146,MAIDSTONE LAKE RD,MAIDSTONE,VT,05905,-71.643226,44.661812,50,009,950100,1
"2494 WESTSIDE LAKE RD MAIDSTONE, VT 05905 ",2494,WESTSIDE LAKE RD,MAIDSTONE,VT,05905,-71.662032,44.637667,50,009,950100,1
"414 COTTAGE RD AVERILL, VT 05901 ",414,COTTAGE RD,AVERILL,VT,05901,-71.704222,44.993709,50,009,950100,1
"0 COLBY RD LUNENBURG, VT 05906 ",0,COLBY RD,LUNENBURG,VT,05906,-71.673505,44.517629,50,009,950500,1
"1993 WESTSIDE LAKE RD MAIDSTONE, VT 05905 ",1993,WESTSIDE LAKE RD,MAIDSTONE,VT,05905,-71.657333,44.644004,50,009,950100,1
"84 MOUNT VIEW LN CONCORD, VT 05824 ",84,MOUNT VIEW LN,CONCORD,VT,05824,-71.874375,44.403345,50,009,950500,2
"5879 VT ROUTE 105 BRUNSWICK, VT 05905 ",5879,VT ROUTE 105,BRUNSWICK,VT,05905,-71.710138,44.763693,50,009,950100,1
"1300 LEONARD HILL RD CONCORD, VT 05824 ",1300,LEONARD HILL RD,CONCORD,VT,05824,-71.78026,44.427082,50,009,950500,2
"250 SUNRISE ACRES LUNENBURG, VT 05906 ",250,SUNRISE ACRES,LUNENBURG,VT,05906,-71.660159,44.460728,50,009,950500,3
"0 MAILLETT RD LUNENBURG, VT 05906 ",0,MAILLETT RD,LUNENBURG,VT,05906,-71.69001,44.461898,50,009,950500,3
"0 MAILLETT RD LUNENBURG, VT 05906 ",0,MAILLETT RD,LUNENBURG,VT,05906,-71.692203,44.460856,50,009,950500,3
"37 RUBYS RD EAST HAVEN, VT 05837 ",37,RUBYS RD,EAST HAVEN,VT,05837,-71.889703,44.6443,50,009,950500,1
"4996 VT ROUTE 102 BRUNSWICK, VT 05905 ",4996,VT ROUTE 102,BRUNSWICK,VT,05905,-71.599946,44.690809,50,009,950100,1
"0 PRIVATE WEST 2 MAIDSTONE, VT 05905 ",0,PRIVATE WEST 2,MAIDSTONE,VT,05905,-71.651824,44.658234,50,009,950100,1
"0 MAIDSTONE LAKE RD MAIDSTONE, VT 05905 ",0,MAIDSTONE LAKE RD,MAIDSTONE,VT,05905,-71.641017,44.640548,50,009,950100,1
"8892 GRANBY RD GRANBY, VT 05858 ",8892,GRANBY RD,GRANBY,VT,05858,-71.756857,44.571331,50,009,950500,1
"150 STAGECOACH RD CONCORD, VT 05824 ",150,STAGECOACH RD,CONCORD,VT,05824,-71.8546,44.401472,50,009,950500,2
"44 BAPTIST HILL RD LUNENBURG, VT 05906 ",44,BAPTIST HILL RD,LUNENBURG,VT,05906,-71.698552,44.461021,50,009,950500,3
"110 VT ROUTE 102 BRUNSWICK, VT 05905 ",110,VT ROUTE 102,BRUNSWICK,VT,05905,-71.633494,44.748781,50,009,950100,1
"1700 VT ROUTE 102 CANAAN, VT 05903 ",1700,VT ROUTE 102,CANAAN,VT,05903,-71.523619,44.931467,50,009,950100,2
"2566 VT ROUTE 102 CANAAN, VT 05903 ",2566,VT ROUTE 102,CANAAN,VT,05903,-71.526603,44.943373,50,009,950100,2
"0 CANAAN HILL RD CANAAN, VT 05903 ",0,CANAAN HILL RD,CANAAN,VT,05903,-71.603294,44.977605,50,009,950100,2
"3613 VT ROUTE 102 MAIDSTONE, VT 05905 ",3613,VT ROUTE 102,MAIDSTONE,VT,05905,-71.560894,44.613404,50,009,950100,1
"0 DOWNING RD LUNENBURG, VT 05906 ",0,DOWNING RD,LUNENBURG,VT,05906,-71.67954,44.481412,50,009,950500,1
"1594 JACKSON RD AVERILL, VT 05901 ",1594,JACKSON RD,AVERILL,VT,05901,-71.698388,44.97006,50,009,950100,1
"0 POLLARD HL CANAAN, VT 05903 ",0,POLLARD HL,CANAAN,VT,05903,-71.600376,44.961355,50,009,950100,2
"54 PROSPECT ST CONCORD, VT 05824 ",54,PROSPECT ST,CONCORD,VT,05824,-71.891793,44.42752,50,009,950500,2
"0 VT ROUTE 253 CANAAN, VT 05902 ",0,VT ROUTE 253,CANAAN,VT,05902,-71.513672,45.005385,50,009,950100,2
"183 BLUEBERRY LN BRIGHTON, VT 05846 ",183,BLUEBERRY LN,BRIGHTON,VT,05846,-71.869773,44.799322,50,009,950200,1
"1995 OREGON RD CONCORD, VT 05906 ",1995,OREGON RD,CONCORD,VT,05906,-71.759784,44.438837,50,009,950500,2
"3308 VT ROUTE 114 S NORTON, VT 05907 ",3308,VT ROUTE 114  S,NORTON,VT,05907,-71.81923,44.966108,50,009,950100,1
"540 VT ROUTE 114 S NORTON, VT 05907 ",540,VT ROUTE 114   S,NORTON,VT,05907,-71.800202,45.00192,50,009,950100,1
"357 VT ROUTE 114 S NORTON, VT 05907 ",357,VT ROUTE 114  S,NORTON,VT,05907,-71.797337,45.004066,50,009,950100,1
"0 WESTSIDE LAKE RD MAIDSTONE, VT 05905 ",0,WESTSIDE LAKE RD,MAIDSTONE,VT,05905,-71.656032,44.647142,50,009,950100,1
"444 GREEN HILL RD CANAAN, VT 05903 ",444,GREEN HILL RD,CANAAN,VT,05903,-71.52762,45.0053,50,009,950100,2
"106 RIVER RD CANAAN, VT 05902 ",106,RIVER RD,CANAAN,VT,05902,-71.505638,45.008433,50,009,950100,2
"877 HALL RD LUNENBURG, VT 05906 ",877,HALL RD,LUNENBURG,VT,05906,-71.696767,44.5236,50,009,950500,1
"1958 BAPTIST HILL RD LUNENBURG, VT 05906 ",1958,BAPTIST HILL RD,LUNENBURG,VT,05906,-71.716293,44.416657,50,009,950500,3
"154 SLADYK TRL WARRENS GORE, VT 05907 ",154,SLADYK TRL,WARRENS GORE,VT,05907,-71.869975,44.935389,50,009,950100,1
"4314 MAIDSTONE LAKE RD MAIDSTONE, VT 05905 ",4314,MAIDSTONE LAKE RD,MAIDSTONE,VT,05905,-71.641446,44.659949,50,009,950100,1
"0 CANAAN HILL RD CANAAN, VT 05903 ",0,CANAAN HILL RD,CANAAN,VT,05903,-71.586899,44.969746,50,009,950100,2
"0 AUBURN STAR RD LUNENBURG, VT 05906 ",0,AUBURN STAR RD,LUNENBURG,VT,05906,-71.621786,44.48108,50,009,950500,1
"85 PRIVATE WEST 2 MAIDSTONE, VT 05905 ",85,PRIVATE WEST 2,MAIDSTONE,VT,05905,-71.6515,44.657805,50,009,950100,1
"190 CAMP RD NORTON, VT 05907 ",190,CAMP RD,NORTON,VT,05907,-71.813345,44.970896,50,009,950100,1
"33 SPENCER HILL RD BLOOMFIELD, VT 05905 ",33,SPENCER HILL RD,BLOOMFIELD,VT,05905,-71.634117,44.754435,50,009,950100,1
"131 VT ROUTE 114 EAST HAVEN, VT 05837 ",131,VT ROUTE 114,EAST HAVEN,VT,05837,-71.894898,44.640466,50,009,950500,1
"595 PLEASANT ST BRIGHTON, VT 05846 ",595,PLEASANT ST,BRIGHTON,VT,05846,-71.877563,44.803614,50,009,950200,1
"1234 EAGLES NEST RD LEWIS, VT 05907 ",1234,EAGLES NEST RD,LEWIS,VT,05907,-71.751463,44.848501,50,009,950100,1
"0 VT ROUTE 102 CANAAN, VT 05903 ",0,VT ROUTE 102,CANAAN,VT,05903,-71.529368,44.962228,50,009,950100,2
"1088 VT ROUTE 105 BLOOMFIELD, VT 05905 ",1088,VT ROUTE 105,BLOOMFIELD,VT,05905,-71.645034,44.763917,50,009,950100,1
"0 POND HILL RD LUNENBURG, VT 05906 ",0,POND HILL RD,LUNENBURG,VT,05906,-71.69616,44.482599,50,009,950500,1
"1133 VT ROUTE 102 BLOOMFIELD, VT 05905 ",1133,VT ROUTE 102,BLOOMFIELD,VT,05905,-71.61649,44.761063,50,009,950100,1
"0 GRAHAM RD BLOOMFIELD, VT 05905 ",0,GRAHAM RD,BLOOMFIELD,VT,05905,-71.654123,44.762211,50,009,950100,1
"710 BAPTIST HILL RD LUNENBURG, VT 05906 ",710,BAPTIST HILL RD,LUNENBURG,VT,05906,-71.715741,44.447236,50,009,950500,3
"0 CLAY BROOK RD CANAAN, VT 05903 ",0,CLAY BROOK RD,CANAAN,VT,05903,-71.587069,44.964123,50,009,950100,2
"4516 MAIDSTONE LAKE RD MAIDSTONE, VT 05905 ",4516,MAIDSTONE LAKE RD,MAIDSTONE,VT,05905,-71.639134,44.657577,50,009,950100,1
"0 WESTSIDE LAKE RD MAIDSTONE, VT 05905 ",0,WESTSIDE LAKE RD,MAIDSTONE,VT,05905,-71.66227,44.637596,50,009,950100,1
"2179 VT ROUTE 114 WARRENS GORE, VT 05907 ",2179,VT ROUTE 114,WARRENS GORE,VT,05907,-71.875343,44.915394,50,009,950100,1
"1112 PLEASANT ST BRIGHTON, VT 05846 ",1112,PLEASANT ST,BRIGHTON,VT,05846,-71.872907,44.796559,50,009,950200,1
"0 WESTSIDE LAKE RD MAIDSTONE, VT 05905 ",0,WESTSIDE LAKE RD,MAIDSTONE,VT,05905,-71.657592,44.644126,50,009,950100,1
"71 RANDOM VALE BRIGHTON, VT 05846 ",71,RANDOM VALE,BRIGHTON,VT,05846,-71.869455,44.793874,50,009,950200,1
"29 COMMERCIAL AVE LUNENBURG, VT 05904 ",29,COMMERCIAL AVE,LUNENBURG,VT,05904,-71.715904,44.413552,50,009,950500,3
"5656 VT ROUTE 114 CANAAN, VT 05903 ",5656,VT ROUTE 114,CANAAN,VT,05903,-71.650568,45.006058,50,009,950100,2
"6822 VT ROUTE 102 LEMINGTON, VT 05905 ",6822,VT ROUTE 102,LEMINGTON,VT,05905,-71.501516,44.904743,50,009,950100,1
"96 MOUNTAIN ST BRIGHTON, VT 05846 ",96,MOUNTAIN ST,BRIGHTON,VT,05846,-71.880708,44.817577,50,009,950200,1
"1475 VT ROUTE 102 GUILDHALL, VT 05905 ",1475,VT ROUTE 102,GUILDHALL,VT,05905,-71.595086,44.516683,50,009,950500,1
"2688 LOST NATION RD EAST HAVEN, VT 05837 ",2688,LOST NATION RD,EAST HAVEN,VT,05837,-71.846091,44.693555,50,009,950500,1
"1427 HURRICANE BROOK RD WARRENS GORE, VT 05907 ",1427,HURRICANE BROOK RD,WARRENS GORE,VT,05907,-71.884131,44.926435,50,009,950100,1
"596 OREGON RD CONCORD, VT 05906 ",596,OREGON RD,CONCORD,VT,05906,-71.771545,44.456533,50,009,950500,2
"260 DANCE HALL RD LUNENBURG, VT 05906 ",260,DANCE HALL RD,LUNENBURG,VT,05906,-71.758933,44.462909,50,009,950500,3
"950 LAMOTTE RD GUILDHALL, VT 05905 ",950,LAMOTTE RD,GUILDHALL,VT,05905,-71.650849,44.518938,50,009,950500,1
"2753 HEAD OF THE POND RD BRIGHTON, VT 05846 ",2753,HEAD OF THE POND RD,BRIGHTON,VT,05846,-71.833917,44.77963,50,009,950200,1
"116 ETHAN ALLEN DR CANAAN, VT 05903 ",116,ETHAN ALLEN DR,CANAAN,VT,05903,-71.53957,44.999027,50,009,950100,2
"2141 GRANBY RD GUILDHALL, VT 05905 ",2141,GRANBY RD,GUILDHALL,VT,05905,-71.639554,44.562669,50,009,950500,1
"982 COZY NOOK RD CONCORD, VT 05824 ",982,COZY NOOK RD,CONCORD,VT,05824,-71.761873,44.411291,50,009,950500,2
"149 VT ROUTE 105 BLOOMFIELD, VT 05905 ",149,VT ROUTE 105,BLOOMFIELD,VT,05905,-71.633942,44.754017,50,009,950100,1
"807 E MAIN ST CONCORD, VT 05824 ",807,E   MAIN ST,CONCORD,VT,05824,-71.872165,44.451618,50,009,950500,2
"60 GLENSIDE LN CONCORD, VT 05858 ",60,GLENSIDE LN,CONCORD,VT,05858,-71.861147,44.4696,50,009,950500,2
"3264 SIMS HILL RD LEMINGTON, VT 05903 ",3264,SIMS HILL RD,LEMINGTON,VT,05903,-71.602008,44.864092,50,009,950100,1
"320 TODD HILL RD CANAAN, VT 05903 ",320,TODD HILL RD,CANAAN,VT,05903,-71.529298,44.926786,50,009,950100,2
"49 E BRIGHTON RD BRIGHTON, VT 05846 ",49,E  BRIGHTON RD,BRIGHTON,VT,05846,-71.880097,44.815815,50,009,950200,1
"567 PENN RD CANAAN, VT 05903 ",567,PENN RD,CANAAN,VT,05903,-71.591577,45.000497,50,009,950100,2
"4418 MAIDSTONE LAKE RD MAIDSTONE, VT 05905 ",4418,MAIDSTONE LAKE RD,MAIDSTONE,VT,05905,-71.639648,44.658568,50,009,950100,1
"80 COMMERCIAL AVE LUNENBURG, VT 05904 ",80,COMMERCIAL AVE,LUNENBURG,VT,05904,-71.717943,44.413714,50,009,950500,3
"116 GOUDREAULT HILL RD CONCORD, VT 05824 ",116,GOUDREAULT HILL RD,CONCORD,VT,05824,-71.859807,44.433475,50,009,950500,2
"201 HANCOCK RD BRIGHTON, VT 05846 ",201,HANCOCK RD,BRIGHTON,VT,05846,-71.899766,44.758897,50,009,950200,1
"4120 VT ROUTE 102 MAIDSTONE, VT 05905 ",4120,VT ROUTE 102,MAIDSTONE,VT,05905,-71.558485,44.618107,50,009,950100,1
"4036 MAIDSTONE LAKE RD MAIDSTONE, VT 05905 ",4036,MAIDSTONE LAKE RD,MAIDSTONE,VT,05905,-71.644828,44.662581,50,009,950100,1
"48 ALLARD FARM RD BRIGHTON, VT 05846 ",48,ALLARD FARM RD,BRIGHTON,VT,05846,-71.919229,44.785535,50,009,950200,1
"994 VT ROUTE 105 BLOOMFIELD, VT 05905 ",994,VT ROUTE 105,BLOOMFIELD,VT,05905,-71.645056,44.763263,50,009,950100,1
"90 HALL STREAM RD CANAAN, VT 05902 ",90,HALL STREAM RD,CANAAN,VT,05902,-71.501331,45.008665,50,009,950100,2
"1157 VT ROUTE 114 E NORTON, VT 05907 ",1157,VT ROUTE 114  E,NORTON,VT,05907,-71.771854,45.006637,50,009,950100,1
"81 GALE ST CANAAN, VT 05903 ",81,GALE ST,CANAAN,VT,05903,-71.536555,44.995877,50,009,950100,2
"0 VT ROUTE 105 BLOOMFIELD, VT 05905 ",0,VT ROUTE 105,BLOOMFIELD,VT,05905,-71.632825,44.753538,50,009,950100,1
"1497 W MAIN ST CONCORD, VT 05824 ",1497,W   MAIN ST,CONCORD,VT,05824,-71.898957,44.432252,50,009,950500,2
"45 JEFFERSON AVE LUNENBURG, VT 05904 ",45,JEFFERSON AVE,LUNENBURG,VT,05904,-71.720376,44.414228,50,009,950500,3
"1507 BAPTIST HILL RD LUNENBURG, VT 05906 ",1507,BAPTIST HILL RD,LUNENBURG,VT,05906,-71.719845,44.428994,50,009,950500,3
"146 CANAAN MOBILE HOME PARK CANAAN, VT 05903 ",146,CANAAN MOBILE HOME PARK,CANAAN,VT,05903,-71.542236,44.995676,50,009,950100,2
"0 COLE HILL RD LUNENBURG, VT 05906 ",0,COLE HILL RD,LUNENBURG,VT,05906,-71.664485,44.5061,50,009,950500,1
"3417 GRANBY RD GUILDHALL, VT 05905 ",3417,GRANBY RD,GUILDHALL,VT,05905,-71.662051,44.572728,50,009,950500,1
"45 CAMP RD NORTON, VT 05907 ",45,CAMP RD,NORTON,VT,05907,-71.814782,44.972985,50,009,950100,1
"234 SLADYK TRL WARRENS GORE, VT 05907 ",234,SLADYK TRL,WARRENS GORE,VT,05907,-71.869716,44.936379,50,009,950100,1
"1661 NEWARK RD BRIGHTON, VT 05846 ",1661,NEWARK RD,BRIGHTON,VT,05846,-71.926383,44.770732,50,009,950200,1
"31 SORRELL FARM RD CONCORD, VT 05858 ",31,SORRELL FARM RD,CONCORD,VT,05858,-71.861375,44.475068,50,009,950500,2
"1268 VT ROUTE 102 GUILDHALL, VT 05905 ",1268,VT ROUTE 102,GUILDHALL,VT,05905,-71.594083,44.513766,50,009,950500,1
"0 RIVER RD LUNENBURG, VT 05904 ",0,RIVER RD,LUNENBURG,VT,05904,-71.706608,44.414687,50,009,950500,3
"415 S LUNENBURG RD LUNENBURG, VT 05906 ",415,S  LUNENBURG RD,LUNENBURG,VT,05906,-71.677068,44.452725,50,009,950500,3
"1187 OREGON RD CONCORD, VT 05906 ",1187,OREGON RD,CONCORD,VT,05906,-71.766786,44.449159,50,009,950500,2
"200 BAPTIST HILL RD LUNENBURG, VT 05906 ",200,BAPTIST HILL RD,LUNENBURG,VT,05906,-71.70254,44.45766,50,009,950500,3
"2384 BOBBIN MILL RD LUNENBURG, VT 05906 ",2384,BOBBIN MILL RD,LUNENBURG,VT,05906,-71.648366,44.475595,50,009,950500,1
"1784 S AMERICA POND RD FERDINAND, VT 05846 ",1784,S   AMERICA POND RD,FERDINAND,VT,05846,-71.751632,44.746738,50,009,950100,1
"258 DERBY ST BRIGHTON, VT 05846 ",258,DERBY ST,BRIGHTON,VT,05846,-71.885158,44.810463,50,009,950200,1
"1353 GEORGES BLVD EAST HAVEN, VT 05837 ",1353,GEORGES BLVD,EAST HAVEN,VT,05837,-71.838033,44.626216,50,009,950500,1
"317 PARADIS MOUNTAIN RD BRIGHTON, VT 05846 ",317,PARADIS MOUNTAIN RD,BRIGHTON,VT,05846,-71.888654,44.800492,50,009,950200,1
"1340 LAMOTTE RD GUILDHALL, VT 05905 ",1340,LAMOTTE RD,GUILDHALL,VT,05905,-71.65085,44.52057,50,009,950500,1
"0 PARADIS MOUNTAIN RD BRIGHTON, VT 05846 ",0,PARADIS MOUNTAIN RD,BRIGHTON,VT,05846,-71.888466,44.803458,50,009,950200,1
"155 VT ROUTE 114 CANAAN, VT 05903 ",155,VT ROUTE 114,CANAAN,VT,05903,-71.547174,45.000994,50,009,950100,2
"374 WALKER PIT RD CONCORD, VT 05824 ",374,WALKER PIT RD,CONCORD,VT,05824,-71.745194,44.409548,50,009,950500,2
"50 PARISEAU DR CANAAN, VT 05902 ",50,PARISEAU DR,CANAAN,VT,05902,-71.499146,45.005286,50,009,950100,2
"714 PLEASANT ST BRIGHTON, VT 05846 ",714,PLEASANT ST,BRIGHTON,VT,05846,-71.877025,44.800947,50,009,950200,1
"493 RIVER RD VICTORY, VT 05858 ",493,RIVER RD,VICTORY,VT,05858,-71.784417,44.573007,50,009,950500,1
"61 W MAIN ST LUNENBURG, VT 05906 ",61,W  MAIN ST,LUNENBURG,VT,05906,-71.684642,44.462865,50,009,950500,3
"18 RIVER DR BLOOMFIELD, VT 05905 ",18,RIVER DR,BLOOMFIELD,VT,05905,-71.632289,44.752578,50,009,950100,1
"304 BAKER LN CONCORD, VT 05824 ",304,BAKER LN,CONCORD,VT,05824,-71.876756,44.400751,50,009,950500,2
"0 VT ROUTE 114 CANAAN, VT 05903 ",0,VT ROUTE 114,CANAAN,VT,05903,-71.630018,45.008924,50,009,950100,2
"1191 WOODWARD RD CONCORD, VT 05824 ",1191,WOODWARD RD,CONCORD,VT,05824,-71.893914,44.446687,50,009,950500,2
"979 PARADIS MOUNTAIN RD BRIGHTON, VT 05846 ",979,PARADIS MOUNTAIN RD,BRIGHTON,VT,05846,-71.885058,44.793483,50,009,950200,1
"456 VT ROUTE 114 CANAAN, VT 05903 ",456,VT ROUTE 114,CANAAN,VT,05903,-71.552138,45.003555,50,009,950100,2
"839 HATCHERY BROOK RD AVERILL, VT 05901 ",839,HATCHERY BROOK RD,AVERILL,VT,05901,-71.690566,44.965514,50,009,950100,1
"110 NORTH RD MAIDSTONE, VT 05905 ",110,NORTH RD,MAIDSTONE,VT,05905,-71.575592,44.582267,50,009,950100,1
"214 JACKSON LODGE RD CANAAN, VT 05903 ",214,JACKSON LODGE RD,CANAAN,VT,05903,-71.61173,45.010825,50,009,950100,2
"2141 CROSS RD CONCORD, VT 05824 ",2141,CROSS RD,CONCORD,VT,05824,-71.900575,44.426965,50,009,950500,2
"27 FRECHETTE DR CANAAN, VT 05903 ",27,FRECHETTE DR,CANAAN,VT,05903,-71.541343,44.99161,50,009,950100,2
"200 SERENITY WAY VICTORY, VT 05858 ",200,SERENITY WAY,VICTORY,VT,05858,-71.761351,44.565273,50,009,950500,1
"0 KEMP HILL RD CANAAN, VT 05903 ",0,KEMP HILL RD,CANAAN,VT,05903,-71.550691,44.972912,50,009,950100,2
"0 DUPONT RD LUNENBURG, VT 05906 ",0,DUPONT RD,LUNENBURG,VT,05906,-71.736301,44.472149,50,009,950500,1
"458 CAMPERS LN CONCORD, VT 05824 ",458,CAMPERS LN,CONCORD,VT,05824,-71.803334,44.446121,50,009,950500,2
"902 SIMS HILL RD LEMINGTON, VT 05903 ",902,SIMS HILL RD,LEMINGTON,VT,05903,-71.563259,44.865618,50,009,950100,1
"244 POND HILL RD LUNENBURG, VT 05906 ",244,POND HILL RD,LUNENBURG,VT,05906,-71.684763,44.473708,50,009,950500,1
"0 BOBBIN MILL RD LUNENBURG, VT 05906 ",0,BOBBIN MILL RD,LUNENBURG,VT,05906,-71.675502,44.480177,50,009,950500,1
"241 GALE ST CANAAN, VT 05903 ",241,GALE ST,CANAAN,VT,05903,-71.5398,44.996468,50,009,950100,2
"197 MICAH BAKER RD CONCORD, VT 05824 ",197,MICAH BAKER RD,CONCORD,VT,05824,-71.857786,44.39094,50,009,950500,2
"0 WESTSIDE LAKE RD MAIDSTONE, VT 05905 ",0,WESTSIDE LAKE RD,MAIDSTONE,VT,05905,-71.661619,44.640201,50,009,950100,1
"0 FUND RD CANAAN, VT 05903 ",0,FUND RD,CANAAN,VT,05903,-71.565331,44.980942,50,009,950100,2
"900 ROSEBROOK HILL RD BRIGHTON, VT 05846 ",900,ROSEBROOK HILL RD,BRIGHTON,VT,05846,-71.920136,44.793419,50,009,950200,1
"0 E MAIN ST LUNENBURG, VT 05906 ",0,E   MAIN ST,LUNENBURG,VT,05906,-71.674419,44.464137,50,009,950500,1
"0 VT ROUTE 102 BLOOMFIELD, VT 05905 ",0,VT ROUTE 102,BLOOMFIELD,VT,05905,-71.576299,44.817788,50,009,950100,1
"634 S LUNENBURG RD LUNENBURG, VT 05906 ",634,S  LUNENBURG RD,LUNENBURG,VT,05906,-71.676125,44.446637,50,009,950500,3
"102 NUGENT RD BLOOMFIELD, VT 05905 ",102,NUGENT RD,BLOOMFIELD,VT,05905,-71.629155,44.767744,50,009,950100,1
"441 RADAR RD EAST HAVEN, VT 05837 ",441,RADAR RD,EAST HAVEN,VT,05837,-71.863992,44.651075,50,009,950500,1
"905 LAKE STATION RD NORTON, VT 05907 ",905,LAKE STATION RD,NORTON,VT,05907,-71.851385,44.953647,50,009,950100,1
"332 GALE ST CANAAN, VT 05903 ",332,GALE ST,CANAAN,VT,05903,-71.540729,44.997749,50,009,950100,2
"4534 VT ROUTE 105 BRUNSWICK, VT 05905 ",4534,VT ROUTE 105,BRUNSWICK,VT,05905,-71.694055,44.776677,50,009,950100,1
"4262 VICTORY RD VICTORY, VT 05858 ",4262,VICTORY RD,VICTORY,VT,05858,-71.785012,44.574232,50,009,950500,1
"781 OREGON RD CONCORD, VT 05906 ",781,OREGON RD,CONCORD,VT,05906,-71.76925,44.454557,50,009,950500,2
"612 WILLSON RD CONCORD, VT 05858 ",612,WILLSON RD,CONCORD,VT,05858,-71.87011,44.475683,50,009,950500,2
"2118 CROSS RD CONCORD, VT 05824 ",2118,CROSS RD,CONCORD,VT,05824,-71.900559,44.426397,50,009,950500,2
"0 RIVER RD LUNENBURG, VT 05906 ",0,RIVER RD,LUNENBURG,VT,05906,-71.678748,44.431769,50,009,950500,3
"261 LOOP RD AVERILL, VT 05901 ",261,LOOP RD,AVERILL,VT,05901,-71.693987,44.965783,50,009,950100,1
"1502 VICTORY RD VICTORY, VT 05858 ",1502,VICTORY RD,VICTORY,VT,05858,-71.827221,44.596779,50,009,950500,1
"2279 VT ROUTE 102 GUILDHALL, VT 05905 ",2279,VT ROUTE 102,GUILDHALL,VT,05905,-71.591588,44.527603,50,009,950500,1
"483 GALE ST CANAAN, VT 05903 ",483,GALE ST,CANAAN,VT,05903,-71.543212,44.998962,50,009,950100,2
"50 LONG HILL RD CONCORD, VT 05824 ",50,LONG HILL RD,CONCORD,VT,05824,-71.881891,44.427208,50,009,950500,2
"0 RIVER RD LUNENBURG, VT 05904 ",0,RIVER RD,LUNENBURG,VT,05904,-71.704858,44.415555,50,009,950500,3
"1329 BROUSSEAU MOUNTAIN RD NORTON, VT 05907 ",1329,BROUSSEAU MOUNTAIN RD,NORTON,VT,05907,-71.739381,44.977266,50,009,950100,1
"446 ROYALSTON CORNER RD CONCORD, VT 05824 ",446,ROYALSTON CORNER RD,CONCORD,VT,05824,-71.877097,44.43097,50,009,950500,2
"20 MAPLE ST EAST HAVEN, VT 05837 ",20,MAPLE ST,EAST HAVEN,VT,05837,-71.890179,44.642274,50,009,950500,1
"5244 MAIDSTONE LAKE RD MAIDSTONE, VT 05905 ",5244,MAIDSTONE LAKE RD,MAIDSTONE,VT,05905,-71.640782,44.64751,50,009,950100,1
"76 OUIMETTE WAY FERDINAND, VT 05846 ",76,OUIMETTE WAY,FERDINAND,VT,05846,-71.809488,44.767824,50,009,950100,1
"1035 SHADOW LAKE RD CONCORD, VT 05824 ",1035,SHADOW LAKE RD,CONCORD,VT,05824,-71.888574,44.41603,50,009,950500,2
"222 BOYS CAMP RD LUNENBURG, VT 05906 ",222,BOYS CAMP RD,LUNENBURG,VT,05906,-71.695814,44.49258,50,009,950500,1
