address_full,number,street,city,state,zip,longitude,latitude,statefp,countyfp,tractce,blkgrpce
"2938 MINES RD LOWELL, VT 05847 ",2938,MINES RD,LOWELL,VT,05847,-72.507049,44.784824,50,019,951700,1
"50 BROADVIEW AVE NEWPORT CITY, VT 05855 ",50,BROADVIEW AVE,NEWPORT CITY,VT,05855,-72.206602,44.944294,50,019,951500,2
"1340 WHITTIER RD HOLLAND, VT 05829 ",1340,WHITTIER RD,HOLLAND,VT,05829,-72.055169,44.971758,50,019,951100,1
"28 SUNSET TER EXT DERBY, VT 05830 ",28,SUNSET TER EXT,DERBY,VT,05830,-72.098228,45.003582,50,019,951200,1
"5063 LOOP RD WESTFIELD, VT 05874 ",5063,LOOP RD,WESTFIELD,VT,05874,-72.405964,44.851517,50,019,951600,5
"307 PETIT RD COVENTRY, VT 05855 ",307,PETIT RD,COVENTRY,VT,05855,-72.262291,44.924672,50,019,951900,1
"67 BEACH ST DERBY, VT 05830 ",67,BEACH ST,DERBY,VT,05830,-72.103703,45.001116,50,019,951200,1
"666 NORTH SHORE RD HOLLAND, VT 05830 ",666,NORTH SHORE RD,HOLLAND,VT,05830,-71.933301,44.990548,50,019,951100,1
"2139 MILL VILLAGE RD CRAFTSBURY, VT 05827 ",2139,MILL VILLAGE RD,CRAFTSBURY,VT,05827,-72.372363,44.689397,50,019,951700,4
"262 OLD TOWN RD DERBY, VT 05855 ",262,OLD TOWN RD,DERBY,VT,05855,-72.119917,44.881487,50,019,951200,3
"0 KINGDOM RD ALBANY, VT 05845 ",0,KINGDOM RD,ALBANY,VT,05845,-72.287497,44.743705,50,019,951700,3
"11 KING FARM RD CRAFTSBURY, VT 05826 ",11,KING FARM RD,CRAFTSBURY,VT,05826,-72.369012,44.641958,50,019,951700,4
"7034 VT ROUTE 111 MORGAN, VT 05853 ",7034,VT ROUTE 111,MORGAN,VT,05853,-71.992769,44.909887,50,019,951100,1
"64 HILLTOP CABIN DR CRAFTSBURY, VT 05827 ",64,HILLTOP CABIN DR,CRAFTSBURY,VT,05827,-72.36151,44.681461,50,019,951700,4
"249 GLEN RD NEWPORT CITY, VT 05855 ",249,GLEN RD,NEWPORT CITY,VT,05855,-72.202058,44.933076,50,019,951400,3
"280 S CRAFTSBURY RD CRAFTSBURY, VT 05826 ",280,S   CRAFTSBURY RD,CRAFTSBURY,VT,05826,-72.369707,44.632996,50,019,951700,4
"216 LUCIER RD JAY, VT 05859 ",216,LUCIER RD,JAY,VT,05859,-72.460356,44.937959,50,019,951600,5
"93 MALLARD DR NEWPORT CITY, VT 05855 ",93,MALLARD DR,NEWPORT CITY,VT,05855,-72.196275,44.962377,50,019,951500,2
"9 JUDD DR NEWPORT CITY, VT 05855 ",9,JUDD DR,NEWPORT CITY,VT,05855,-72.217409,44.932176,50,019,951500,1
"830 BLUFF RD NEWPORT CITY, VT 05855 ",830,BLUFF RD,NEWPORT CITY,VT,05855,-72.20841,44.956082,50,019,951500,2
"57 ORCHARD ST NEWPORT CITY, VT 05855 ",57,ORCHARD ST,NEWPORT CITY,VT,05855,-72.220195,44.935735,50,019,951500,1
"5985 VT ROUTE 105 CHARLESTON, VT 05872 ",5985,VT ROUTE 105,CHARLESTON,VT,05872,-72.010171,44.843538,50,019,951100,2
"1 HOLE THREE JAY, VT 05859 ",1,HOLE THREE,JAY,VT,05859,-72.492206,44.936041,50,019,951600,5
"227 TOWN LINE RD CRAFTSBURY, VT 05826 ",227,TOWN LINE RD,CRAFTSBURY,VT,05826,-72.396085,44.703259,50,019,951700,4
"1717 WEBSTER RD COVENTRY, VT 05860 ",1717,WEBSTER RD,COVENTRY,VT,05860,-72.207951,44.843009,50,019,951900,1
"1663 LAKE REGION RD IRASBURG, VT 05845 ",1663,LAKE REGION RD,IRASBURG,VT,05845,-72.226472,44.802469,50,019,951700,2
"2111 COOKS RD WESTMORE, VT 05822 ",2111,COOKS RD,WESTMORE,VT,05822,-72.089012,44.75895,50,019,951900,2
"5535 VT ROUTE 100 LOWELL, VT 05847 ",5535,VT ROUTE 100,LOWELL,VT,05847,-72.456635,44.759396,50,019,951700,1
"83 VT ROUTE 111 DERBY, VT 05829 ",83,VT ROUTE 111,DERBY,VT,05829,-72.131786,44.947954,50,019,951200,2
"68 FIREFLY DR GREENSBORO, VT 05842 ",68,FIREFLY DR,GREENSBORO,VT,05842,-72.260897,44.55771,50,019,952000,2
"212 RICE FARM LN BROWNINGTON, VT 05860 ",212,RICE FARM LN,BROWNINGTON,VT,05860,-72.168378,44.827505,50,019,951900,2
"1404 CAMP WINAPE RD MORGAN, VT 05872 ",1404,CAMP WINAPE RD,MORGAN,VT,05872,-71.982163,44.878269,50,019,951100,1
"98 MAYNARD DR GLOVER, VT 05839 ",98,MAYNARD DR,GLOVER,VT,05839,-72.227242,44.673896,50,019,952000,1
"420 VALLEY RD HOLLAND, VT 05830 ",420,VALLEY RD,HOLLAND,VT,05830,-72.048088,44.985046,50,019,951100,1
"1481 THE BEND RD GREENSBORO, VT 05842 ",1481,THE BEND RD,GREENSBORO,VT,05842,-72.280419,44.56281,50,019,952000,2
"327 VETERINARY LN BROWNINGTON, VT 05860 ",327,VETERINARY LN,BROWNINGTON,VT,05860,-72.161734,44.816955,50,019,951900,2
"986 BLACK RIVER RD CRAFTSBURY, VT 05826 ",986,BLACK RIVER RD,CRAFTSBURY,VT,05826,-72.39062,44.636593,50,019,951700,4
"471 TOAD POND RD MORGAN, VT 05853 ",471,TOAD POND RD,MORGAN,VT,05853,-71.971553,44.912884,50,019,951100,1
"355 TETRAULT LN GLOVER, VT 05875 ",355,TETRAULT LN,GLOVER,VT,05875,-72.239364,44.716081,50,019,952000,1
"77 BARTLETT FARM RD GREENSBORO, VT 05842 ",77,BARTLETT FARM RD,GREENSBORO,VT,05842,-72.251542,44.572511,50,019,952000,2
"1623 MINES RD LOWELL, VT 05847 ",1623,MINES RD,LOWELL,VT,05847,-72.486851,44.794583,50,019,951700,1
"83 BAILEY LN GLOVER, VT 05839 ",83,BAILEY LN,GLOVER,VT,05839,-72.188289,44.713482,50,019,952000,1
"968 BUZZELL RD NEWPORT TOWN, VT 05857 ",968,BUZZELL RD,NEWPORT TOWN,VT,05857,-72.299569,44.970251,50,019,951600,1
"441 DOYLE LN BARTON, VT 05822 ",441,DOYLE LN,BARTON,VT,05822,-72.143995,44.754201,50,019,951800,1
"46 MACLEAY RD MORGAN, VT 05853 ",46,MACLEAY RD,MORGAN,VT,05853,-71.969925,44.880825,50,019,951100,1
"742 SOUTH SHORE RD HOLLAND, VT 05830 ",742,SOUTH SHORE RD,HOLLAND,VT,05830,-71.931306,44.979612,50,019,951100,1
"41 BRIDGE ST DERBY, VT 05829 ",41,BRIDGE ST,DERBY,VT,05829,-72.13525,44.945769,50,019,951300,1
"151 BEACH ST DERBY, VT 05830 ",151,BEACH ST,DERBY,VT,05830,-72.105394,45.001175,50,019,951200,1
"72 ASPENHURST GREENSBORO, VT 05841 ",72,ASPENHURST,GREENSBORO,VT,05841,-72.316011,44.58412,50,019,952000,2
"9 FISH AND GAME RD DERBY, VT 05829 ",9,FISH AND GAME RD,DERBY,VT,05829,-72.105783,44.986917,50,019,951200,2
"1472 BUSHEY HILL RD DERBY, VT 05855 ",1472,BUSHEY HILL RD,DERBY,VT,05855,-72.10576,44.889494,50,019,951200,3
"104 STONEY BROOK LN WESTMORE, VT 05860 ",104,STONEY BROOK LN,WESTMORE,VT,05860,-72.061162,44.778797,50,019,951900,2
"114 VT ROUTE 105 CHARLESTON, VT 05872 ",114,VT ROUTE 105,CHARLESTON,VT,05872,-72.07985,44.900696,50,019,951100,2
"9101 VT ROUTE 111 MORGAN, VT 05853 ",9101,VT ROUTE 111,MORGAN,VT,05853,-72.026276,44.918194,50,019,951100,1
"272 PAGE POND RD ALBANY, VT 05827 ",272,PAGE POND RD,ALBANY,VT,05827,-72.363321,44.71357,50,019,951700,3
"211 HAYWARD RD DERBY, VT 05829 ",211,HAYWARD RD,DERBY,VT,05829,-72.099785,44.919347,50,019,951200,3
"94 MAYNARD DR GLOVER, VT 05839 ",94,MAYNARD DR,GLOVER,VT,05839,-72.227667,44.674157,50,019,952000,1
"742 FOXWOOD LN DERBY, VT 05829 ",742,FOXWOOD LN,DERBY,VT,05829,-72.097481,44.973224,50,019,951200,2
"170 BAXTER LN BROWNINGTON, VT 05860 ",170,BAXTER LN,BROWNINGTON,VT,05860,-72.185901,44.825812,50,019,951900,2
"402 SIMINO LN IRASBURG, VT 05845 ",402,SIMINO LN,IRASBURG,VT,05845,-72.321716,44.833486,50,019,951700,2
"63 JOHNS RIVER DR DERBY, VT 05855 ",63,JOHNS RIVER DR,DERBY,VT,05855,-72.181248,44.993084,50,019,951300,1
"4413 LONG POND RD WESTMORE, VT 05860 ",4413,LONG POND RD,WESTMORE,VT,05860,-71.996576,44.729299,50,019,951900,2
"4628 PINE HILL RD COVENTRY, VT 05855 ",4628,PINE HILL RD,COVENTRY,VT,05855,-72.181574,44.871053,50,019,951900,1
"6374 VT ROUTE 111 MORGAN, VT 05853 ",6374,VT ROUTE 111,MORGAN,VT,05853,-71.978537,44.911156,50,019,951100,1
"317 SARGENTS LOOP RD JAY, VT 05859 ",317,SARGENTS LOOP RD,JAY,VT,05859,-72.460105,44.945234,50,019,951600,5
"69 HILLTOP CABIN DR CRAFTSBURY, VT 05827 ",69,HILLTOP CABIN DR,CRAFTSBURY,VT,05827,-72.36166,44.68159,50,019,951700,4
"699 CROSS RD HOLLAND, VT 05830 ",699,CROSS RD,HOLLAND,VT,05830,-71.960534,44.966909,50,019,951100,1
"372 SANVILLE RD TROY, VT 05868 ",372,SANVILLE RD,TROY,VT,05868,-72.379916,44.859951,50,019,951600,4
"2099 BEEBE RD DERBY, VT 05855 ",2099,BEEBE RD,DERBY,VT,05855,-72.132914,44.992301,50,019,951300,1
"101 WOODLAND RD NEWPORT CITY, VT 05855 ",101,WOODLAND RD,NEWPORT CITY,VT,05855,-72.206283,44.960533,50,019,951500,2
"298 BOBBIN MILL RD NEWPORT CITY, VT 05855 ",298,BOBBIN MILL RD,NEWPORT CITY,VT,05855,-72.22384,44.929719,50,019,951500,1
"965 VT ROUTE 114 MORGAN, VT 05846 ",965,VT ROUTE 114,MORGAN,VT,05846,-71.909813,44.857455,50,019,951100,1
"473 MORNINGSIDE DR NEWPORT TOWN, VT 05857 ",473,MORNINGSIDE DR,NEWPORT TOWN,VT,05857,-72.256503,44.966892,50,019,951600,1
"828 NORTH SHORE RD GREENSBORO, VT 05841 ",828,NORTH SHORE RD,GREENSBORO,VT,05841,-72.315989,44.596432,50,019,952000,2
"783 S ALBANY RD CRAFTSBURY, VT 05826 ",783,S   ALBANY RD,CRAFTSBURY,VT,05826,-72.337106,44.650106,50,019,951700,4
"1384 VALLEY RD HOLLAND, VT 05829 ",1384,VALLEY RD,HOLLAND,VT,05829,-72.031174,44.978062,50,019,951100,1
"364 SILVER LN WESTMORE, VT 05822 ",364,SILVER LN,WESTMORE,VT,05822,-72.082987,44.777216,50,019,951900,2
"396 HAZEN NOTCH RD LOWELL, VT 05847 ",396,HAZEN NOTCH RD,LOWELL,VT,05847,-72.45444,44.801941,50,019,951700,1
"464 TARBOX HILL RD BARTON, VT 05860 ",464,TARBOX HILL RD,BARTON,VT,05860,-72.184615,44.819048,50,019,951800,2
"265 ROY ST DERBY, VT 05829 ",265,ROY ST,DERBY,VT,05829,-72.141411,44.95481,50,019,951300,1
"1570 WILLOUGHBY LAKE RD BARTON, VT 05822 ",1570,WILLOUGHBY LAKE RD,BARTON,VT,05822,-72.140738,44.763141,50,019,951800,1
"0 STEARNS BROOK RD HOLLAND, VT 05830 ",0,STEARNS BROOK RD,HOLLAND,VT,05830,-72.030308,44.997298,50,019,951100,1
"185 JULES DR DERBY, VT 05855 ",185,JULES DR,DERBY,VT,05855,-72.123626,44.987186,50,019,951200,1
"1501 SHADOW LAKE RD GLOVER, VT 05839 ",1501,SHADOW LAKE RD,GLOVER,VT,05839,-72.223158,44.663448,50,019,952000,1
"49 GREEN PL NEWPORT CITY, VT 05855 ",49,GREEN PL,NEWPORT CITY,VT,05855,-72.209488,44.932671,50,019,951500,1
"618 PAGEANT PARK RD BARTON, VT 05822 ",618,PAGEANT PARK RD,BARTON,VT,05822,-72.157365,44.742657,50,019,951800,1
"1702 MEAD HILL RD HOLLAND, VT 05829 ",1702,MEAD HILL RD,HOLLAND,VT,05829,-72.007112,44.939394,50,019,951100,1
"0 US ROUTE 5 DERBY, VT 05829 ",0,US ROUTE 5,DERBY,VT,05829,-72.141929,44.951796,50,019,951300,1
"54 ACCESS LN GLOVER, VT 05875 ",54,ACCESS LN,GLOVER,VT,05875,-72.23248,44.726776,50,019,952000,1
"195 VT ROUTE 242 WESTFIELD, VT 05471 ",195,VT ROUTE 242,WESTFIELD,VT,05471,-72.534873,44.887788,50,019,951600,5
"0 VT ROUTE 111 DERBY, VT 05829 ",0,VT ROUTE 111,DERBY,VT,05829,-72.067473,44.941014,50,019,951200,2
"56 EASTERN AVE NEWPORT TOWN, VT 05857 ",56,EASTERN AVE,NEWPORT TOWN,VT,05857,-72.303433,44.949336,50,019,951600,1
"279 COWLES RD ALBANY, VT 05820 ",279,COWLES RD,ALBANY,VT,05820,-72.391412,44.732433,50,019,951700,3
"3411 PEPIN RD BROWNINGTON, VT 05860 ",3411,PEPIN RD,BROWNINGTON,VT,05860,-72.071624,44.832004,50,019,951900,2
"729 ROUTHIER RD TROY, VT 05868 ",729,ROUTHIER RD,TROY,VT,05868,-72.354676,44.924234,50,019,951600,4
"1312 ELIGO LAKE RD GREENSBORO, VT 05843 ",1312,ELIGO LAKE RD,GREENSBORO,VT,05843,-72.35817,44.597904,50,019,952000,2
"381 ELM ST DERBY, VT 05830 ",381,ELM ST,DERBY,VT,05830,-72.109141,45.003008,50,019,951200,1
"531 EASTERN AVE BARTON, VT 05822 ",531,EASTERN AVE,BARTON,VT,05822,-72.166914,44.75076,50,019,951800,1
"3788 COVENTRY STATION RD COVENTRY, VT 05860 ",3788,COVENTRY STATION RD,COVENTRY,VT,05860,-72.195873,44.863851,50,019,951900,1
"2328 GORE RD HOLLAND, VT 05829 ",2328,GORE RD,HOLLAND,VT,05829,-72.028133,44.949431,50,019,951100,1
"92 CHRISTMAS RD WESTFIELD, VT 05471 ",92,CHRISTMAS RD,WESTFIELD,VT,05471,-72.536343,44.891709,50,019,951600,5
"47 CLERMONT TER NEWPORT CITY, VT 05855 ",47,CLERMONT TER,NEWPORT CITY,VT,05855,-72.216347,44.931033,50,019,951500,1
"815 PHILLIPS RD GLOVER, VT 05875 ",815,PHILLIPS RD,GLOVER,VT,05875,-72.261178,44.706543,50,019,952000,1
"117 BOBBIN MILL RD NEWPORT CITY, VT 05855 ",117,BOBBIN MILL RD,NEWPORT CITY,VT,05855,-72.220231,44.930067,50,019,951500,1
"794 TICEHURST RD BROWNINGTON, VT 05860 ",794,TICEHURST RD,BROWNINGTON,VT,05860,-72.1316,44.828212,50,019,951900,2
"5 SANVILLE DR IRASBURG, VT 05845 ",5,SANVILLE DR,IRASBURG,VT,05845,-72.315698,44.815708,50,019,951700,2
"0 VT ROUTE 100 WESTFIELD, VT 05874 ",0,VT ROUTE 100,WESTFIELD,VT,05874,-72.429879,44.889183,50,019,951600,5
"12 N LAKEWOOD DR NEWPORT TOWN, VT 05857 ",12,N  LAKEWOOD DR,NEWPORT TOWN,VT,05857,-72.240341,44.984017,50,019,951600,1
"77 DEXTER MOUNTAIN RD GLOVER, VT 05839 ",77,DEXTER MOUNTAIN RD,GLOVER,VT,05839,-72.185306,44.706706,50,019,952000,1
"29 UPPER QUARRY RD DERBY, VT 05855 ",29,UPPER QUARRY RD,DERBY,VT,05855,-72.15649,44.964419,50,019,951300,1
"20 N JAY RD TROY, VT 05859 ",20,N   JAY RD,TROY,VT,05859,-72.407865,44.995267,50,019,951600,3
"29 LAKESIDE LN NEWPORT CITY, VT 05855 ",29,LAKESIDE LN,NEWPORT CITY,VT,05855,-72.21447,44.95771,50,019,951500,2
"25 HAYES RD NEWPORT CITY, VT 05855 ",25,HAYES RD,NEWPORT CITY,VT,05855,-72.218716,44.954779,50,019,951500,2
"1740 VT ROUTE 5A WESTMORE, VT 05860 ",1740,VT ROUTE 5A,WESTMORE,VT,05860,-72.053869,44.769754,50,019,951900,2
"25 ROSSITERS PT MORGAN, VT 05853 ",25,ROSSITERS PT,MORGAN,VT,05853,-71.991083,44.907069,50,019,951100,1
"18 SCHOOL ST ORLEANS, VT 05860 ",18,SCHOOL ST,ORLEANS,VT,05860,-72.19989,44.809139,50,019,951800,2
"127 ASPENHURST GREENSBORO, VT 05841 ",127,ASPENHURST,GREENSBORO,VT,05841,-72.316195,44.585072,50,019,952000,2
"1257 E MAIN ST NEWPORT CITY, VT 05855 ",1257,E  MAIN ST,NEWPORT CITY,VT,05855,-72.180494,44.946641,50,019,951400,1
"864 NILES RD NEWPORT TOWN, VT 05857 ",864,NILES RD,NEWPORT TOWN,VT,05857,-72.304376,44.93276,50,019,951600,2
"864 EAST HL TROY, VT 05859 ",864,EAST HL,TROY,VT,05859,-72.372484,44.978944,50,019,951600,3
"153 BUZZELL W MORGAN, VT 05853 ",153,BUZZELL   W,MORGAN,VT,05853,-72.003039,44.905574,50,019,951100,1
"2323 MAPLE HILL RD BARTON, VT 05822 ",2323,MAPLE HILL RD,BARTON,VT,05822,-72.189889,44.786342,50,019,951800,2
"3105 BARTON RD ALBANY, VT 05845 ",3105,BARTON RD,ALBANY,VT,05845,-72.265169,44.743973,50,019,951700,3
"85 GAGE RD NEWPORT TOWN, VT 05857 ",85,GAGE RD,NEWPORT TOWN,VT,05857,-72.262319,44.959498,50,019,951600,1
"235 EVERGREEN LN BARTON, VT 05860 ",235,EVERGREEN LN,BARTON,VT,05860,-72.170227,44.793817,50,019,951800,1
"77 WILLEY ST NEWPORT CITY, VT 05855 ",77,WILLEY ST,NEWPORT CITY,VT,05855,-72.201751,44.952788,50,019,951500,2
"3438 VT ROUTE 100 NEWPORT TOWN, VT 05857 ",3438,VT ROUTE 100,NEWPORT TOWN,VT,05857,-72.340944,44.917039,50,019,951600,2
"3380 IP RD MORGAN, VT 05853 ",3380,IP RD,MORGAN,VT,05853,-71.930776,44.93097,50,019,951100,1
"295 CRAWFORD RD DERBY, VT 05855 ",295,CRAWFORD RD,DERBY,VT,05855,-72.163915,44.947436,50,019,951300,1
"1498 E ECHO LAKE RD CHARLESTON, VT 05872 ",1498,E   ECHO LAKE RD,CHARLESTON,VT,05872,-71.984605,44.8631,50,019,951100,2
"4252 COBURN HILL RD CRAFTSBURY, VT 05826 ",4252,COBURN HILL RD,CRAFTSBURY,VT,05826,-72.425519,44.708981,50,019,951700,4
"91 OLD CEMETERY LN BROWNINGTON, VT 05860 ",91,OLD CEMETERY LN,BROWNINGTON,VT,05860,-72.164674,44.851245,50,019,951900,2
"550 COUNTRY CLUB LN BARTON, VT 05860 ",550,COUNTRY CLUB LN,BARTON,VT,05860,-72.182679,44.794754,50,019,951800,2
"190 WATERFRONT LN ALBANY, VT 05827 ",190,WATERFRONT LN,ALBANY,VT,05827,-72.357309,44.697532,50,019,951700,3
"1 A ST DERBY, VT 05829 ",1,A ST,DERBY,VT,05829,-72.122547,44.963138,50,019,951200,2
"2429 TEN MILE SQUARE RD CHARLESTON, VT 05846 ",2429,TEN MILE SQUARE RD,CHARLESTON,VT,05846,-71.929556,44.832646,50,019,951100,2
"61 DROWN ST NEWPORT CITY, VT 05855 ",61,DROWN ST,NEWPORT CITY,VT,05855,-72.231935,44.945267,50,019,951500,2
"684 NORTH SHORE RD HOLLAND, VT 05830 ",684,NORTH SHORE RD,HOLLAND,VT,05830,-71.933366,44.991104,50,019,951100,1
"309 HANCOCK HL COVENTRY, VT 05855 ",309,HANCOCK HL,COVENTRY,VT,05855,-72.261384,44.896245,50,019,951900,1
"1325 TRUCOTT RD HOLLAND, VT 05830 ",1325,TRUCOTT RD,HOLLAND,VT,05830,-71.974839,44.964914,50,019,951100,1
"83 WILSON ST GREENSBORO, VT 05841 ",83,WILSON ST,GREENSBORO,VT,05841,-72.296392,44.577177,50,019,952000,2
"389 SIMINO LN IRASBURG, VT 05845 ",389,SIMINO LN,IRASBURG,VT,05845,-72.320367,44.831301,50,019,951700,2
"500 ELM ST DERBY, VT 05830 ",500,ELM ST,DERBY,VT,05830,-72.111409,45.003441,50,019,951200,1
"43 RYAN DR DERBY, VT 05829 ",43,RYAN DR,DERBY,VT,05829,-72.11094,44.92696,50,019,951200,3
"230 N JAY RD JAY, VT 05859 ",230,N   JAY RD,JAY,VT,05859,-72.447892,44.973306,50,019,951600,5
"29 HILLSIDE ST NEWPORT CITY, VT 05855 ",29,HILLSIDE ST,NEWPORT CITY,VT,05855,-72.19272,44.944406,50,019,951400,1
"1928 WILLOUGHBY LAKE RD BROWNINGTON, VT 05860 ",1928,WILLOUGHBY LAKE RD,BROWNINGTON,VT,05860,-72.075818,44.811098,50,019,951900,2
"2644 VT ROUTE 58 E LOWELL, VT 05847 ",2644,VT ROUTE 58   E,LOWELL,VT,05847,-72.402184,44.808837,50,019,951700,1
"500 LOST NATION RD CRAFTSBURY, VT 05827 ",500,LOST NATION RD,CRAFTSBURY,VT,05827,-72.362911,44.679384,50,019,951700,4
"114 LOUIS ST DERBY, VT 05830 ",114,LOUIS ST,DERBY,VT,05830,-72.101449,45.000162,50,019,951200,1
"1674 HOLLAND POND RD HOLLAND, VT 05830 ",1674,HOLLAND POND RD,HOLLAND,VT,05830,-71.987461,44.989364,50,019,951100,1
"1179 GAGE RD IRASBURG, VT 05845 ",1179,GAGE RD,IRASBURG,VT,05845,-72.300239,44.801917,50,019,951700,2
"2308 VT ROUTE 14 N ALBANY, VT 05820 ",2308,VT ROUTE 14   N,ALBANY,VT,05820,-72.356848,44.759293,50,019,951700,3
"899 TOAD POND RD MORGAN, VT 05853 ",899,TOAD POND RD,MORGAN,VT,05853,-71.966957,44.918209,50,019,951100,1
"3903 COLLINS MILL RD NEWPORT TOWN, VT 05857 ",3903,COLLINS MILL RD,NEWPORT TOWN,VT,05857,-72.347909,44.874505,50,019,951600,2
"2337 SCHOOLHOUSE RD BROWNINGTON, VT 05860 ",2337,SCHOOLHOUSE RD,BROWNINGTON,VT,05860,-72.106752,44.806367,50,019,951900,2
"341 OLD TOWN RD DERBY, VT 05855 ",341,OLD TOWN RD,DERBY,VT,05855,-72.119192,44.880415,50,019,951200,3
"267 SIAS AVE NEWPORT CITY, VT 05855 ",267,SIAS AVE,NEWPORT CITY,VT,05855,-72.193229,44.946985,50,019,951400,1
"137 BUSHEY HILL RD DERBY, VT 05855 ",137,BUSHEY HILL RD,DERBY,VT,05855,-72.090998,44.905656,50,019,951200,3
"88 FORTIN RD DERBY, VT 05829 ",88,FORTIN RD,DERBY,VT,05829,-72.06887,44.983807,50,019,951200,2
"869 W ECHO LAKE RD CHARLESTON, VT 05872 ",869,W   ECHO LAKE RD,CHARLESTON,VT,05872,-71.999471,44.855594,50,019,951100,2
"207 BOBBIN MILL RD NEWPORT CITY, VT 05855 ",207,BOBBIN MILL RD,NEWPORT CITY,VT,05855,-72.221963,44.929689,50,019,951500,1
"380 HEERMANVILLE RD COVENTRY, VT 05855 ",380,HEERMANVILLE RD,COVENTRY,VT,05855,-72.270063,44.869797,50,019,951900,1
"5290 AIRPORT RD COVENTRY, VT 05825 ",5290,AIRPORT RD,COVENTRY,VT,05825,-72.230409,44.855871,50,019,951900,1
"130 FREEMAN ST NEWPORT CITY, VT 05855 ",130,FREEMAN ST,NEWPORT CITY,VT,05855,-72.203653,44.949361,50,019,951500,2
"196 CALHOUN RD CHARLESTON, VT 05846 ",196,CALHOUN RD,CHARLESTON,VT,05846,-71.929468,44.835356,50,019,951100,2
"6999 VT ROUTE 105 CHARLESTON, VT 05872 ",6999,VT ROUTE 105,CHARLESTON,VT,05872,-71.991164,44.838007,50,019,951100,2
"0 BRITTAIN RD TROY, VT 05868 ",0,BRITTAIN RD,TROY,VT,05868,-72.370744,44.848061,50,019,951600,4
"130 SCHOOL ST NEWPORT TOWN, VT 05857 ",130,SCHOOL ST,NEWPORT TOWN,VT,05857,-72.304554,44.949926,50,019,951600,1
"997 SQUARE RD GLOVER, VT 05839 ",997,SQUARE RD,GLOVER,VT,05839,-72.195084,44.639014,50,019,952000,1
"42 IRASBURG ST ORLEANS, VT 05860 ",42,IRASBURG ST,ORLEANS,VT,05860,-72.209526,44.810118,50,019,951800,2
"958 NUMBER 12 RD NEWPORT TOWN, VT 05857 ",958,NUMBER 12 RD,NEWPORT TOWN,VT,05857,-72.337248,44.940673,50,019,951600,2
"106 TERRACE DR DERBY, VT 05829 ",106,TERRACE DR,DERBY,VT,05829,-72.130169,44.933777,50,019,951200,3
"415 PAGE POND RD ALBANY, VT 05845 ",415,PAGE POND RD,ALBANY,VT,05845,-72.360206,44.713775,50,019,951700,3
"795 KETTLE FARM RD WESTFIELD, VT 05874 ",795,KETTLE FARM RD,WESTFIELD,VT,05874,-72.458812,44.87494,50,019,951600,5
"968 COLLINS MILL RD NEWPORT TOWN, VT 05857 ",968,COLLINS MILL RD,NEWPORT TOWN,VT,05857,-72.319797,44.907427,50,019,951600,2
"322 PETIT RD COVENTRY, VT 05855 ",322,PETIT RD,COVENTRY,VT,05855,-72.265237,44.925916,50,019,951900,1
"92 HIGHLAND AVE NEWPORT CITY, VT 05855 ",92,HIGHLAND AVE,NEWPORT CITY,VT,05855,-72.218585,44.931808,50,019,951500,1
"231 POULIN FARM RD DERBY, VT 05855 ",231,POULIN FARM RD,DERBY,VT,05855,-72.163293,44.991267,50,019,951300,1
"257 ISLAND RD CHARLESTON, VT 05872 ",257,ISLAND RD,CHARLESTON,VT,05872,-72.056627,44.878673,50,019,951100,2
"43 HARRISON AVE BARTON, VT 05822 ",43,HARRISON AVE,BARTON,VT,05822,-72.17897,44.751378,50,019,951800,1
"9 HEERMANVILLE RD COVENTRY, VT 05825 ",9,HEERMANVILLE RD,COVENTRY,VT,05825,-72.264829,44.86562,50,019,951900,1
"264 LAUREDON AVE GREENSBORO, VT 05841 ",264,LAUREDON AVE,GREENSBORO,VT,05841,-72.292683,44.581439,50,019,952000,2
"24 CHARBO UNKNOWN 5 DERBY, VT 05829 ",24,CHARBO UNKNOWN 5,DERBY,VT,05829,-72.094373,44.921539,50,019,951200,3
"9 WESTOVER DR NEWPORT TOWN, VT 05857 ",9,WESTOVER DR,NEWPORT TOWN,VT,05857,-72.304527,44.951854,50,019,951600,1
"266 SPRUCE ST NEWPORT CITY, VT 05855 ",266,SPRUCE ST,NEWPORT CITY,VT,05855,-72.207962,44.958606,50,019,951500,2
"336 GARVIN HILL RD GREENSBORO, VT 05842 ",336,GARVIN HILL RD,GREENSBORO,VT,05842,-72.275893,44.580329,50,019,952000,2
"282 BALLGROUND RD WESTFIELD, VT 05874 ",282,BALLGROUND RD,WESTFIELD,VT,05874,-72.438574,44.89163,50,019,951600,5
"2810 BURTON HILL RD BARTON, VT 05822 ",2810,BURTON HILL RD,BARTON,VT,05822,-72.239517,44.770217,50,019,951800,3
"285 BICKFORD LN GLOVER, VT 05875 ",285,BICKFORD LN,GLOVER,VT,05875,-72.265253,44.719204,50,019,952000,1
"40 RAILROAD SQ NEWPORT CITY, VT 05855 ",40,RAILROAD SQ,NEWPORT CITY,VT,05855,-72.205261,44.936007,50,019,951500,1
"112 LAKE RD NEWPORT CITY, VT 05855 ",112,LAKE RD,NEWPORT CITY,VT,05855,-72.216952,44.934056,50,019,951500,2
"3491 COUNTY RD ALBANY, VT 05820 ",3491,COUNTY RD,ALBANY,VT,05820,-72.278956,44.718353,50,019,951700,3
